Linux 5.15.0-131-generic (node0.parthaw-244324.hyflowtm-pg0.wisc.cloudlab.us) 	03/01/2025 	_x86_64_	(40 CPU)

10:42:08 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:07:38 AM     all     19.14      8.32      3.94      0.01      0.00     68.59
12:07:48 AM     all      5.90      4.62      2.15      0.00      0.00     87.32
12:07:58 AM     all      5.65      4.48      1.74      0.00      0.00     88.13
12:08:08 AM     all      5.75      4.68      1.87      0.00      0.00     87.70
12:08:18 AM     all      5.86      4.57      1.90      0.00      0.00     87.67
12:08:28 AM     all      5.75      4.57      1.77      0.00      0.00     87.90
12:08:38 AM     all      5.71      4.50      1.88      0.00      0.00     87.91
12:08:48 AM     all      5.93      4.83      1.64      0.00      0.00     87.60
12:08:58 AM     all      5.98      4.72      1.82      0.00      0.00     87.48
12:09:08 AM     all      5.85      4.58      1.71      0.00      0.00     87.86
12:09:18 AM     all      5.81      4.75      1.76      0.00      0.00     87.67
12:09:28 AM     all      5.74      4.86      1.88      0.00      0.00     87.52
12:09:38 AM     all     10.44      1.68      2.58      0.00      0.00     85.30
12:09:48 AM     all     13.11      9.89      4.25      0.00      0.00     72.75
12:09:58 AM     all      5.22      4.37      2.07      0.00      0.00     88.34
12:10:08 AM     all      5.04      4.27      1.93      0.00      0.00     88.76
12:10:18 AM     all      5.18      4.31      1.88      0.00      0.00     88.63
12:10:28 AM     all      5.01      4.26      1.88      0.01      0.00     88.85
12:10:38 AM     all      5.29      4.49      1.80      0.00      0.00     88.41
12:10:48 AM     all      5.48      4.74      1.76      0.00      0.00     88.02
12:10:58 AM     all      5.25      4.37      1.74      0.00      0.00     88.64
12:11:08 AM     all      5.32      4.63      1.93      0.00      0.00     88.12
12:11:18 AM     all      5.22      4.44      1.76      0.00      0.00     88.58
12:11:28 AM     all      5.25      4.44      1.69      0.00      0.00     88.63
12:11:38 AM     all      5.40      4.46      1.76      0.00      0.00     88.38
12:11:48 AM     all      5.23      4.63      1.74      0.00      0.00     88.40
12:11:58 AM     all      4.24      3.41      2.79      0.00      0.00     89.55
12:12:08 AM     all     18.94      7.49      4.07      0.00      0.00     69.49
12:12:18 AM     all      4.69      1.10      1.29      0.00      0.00     92.92
12:12:28 AM     all      4.81      1.08      1.19      0.00      0.00     92.92
12:12:38 AM     all      4.66      1.07      1.11      0.00      0.00     93.16
12:12:48 AM     all      4.76      1.11      1.26      0.00      0.00     92.87
12:12:58 AM     all      4.71      1.03      1.05      0.00      0.00     93.21
12:13:08 AM     all      4.59      1.05      1.08      0.00      0.00     93.28
12:13:18 AM     all      4.69      1.11      1.14      0.00      0.00     93.06
12:13:28 AM     all      4.58      1.05      1.10      0.00      0.00     93.26
12:13:38 AM     all      4.67      1.09      1.13      0.00      0.00     93.11
12:13:48 AM     all      4.72      1.12      1.15      0.00      0.00     93.01
12:13:58 AM     all      4.66      1.21      1.12      0.00      0.00     93.01
12:14:08 AM     all      4.66      1.24      1.24      0.00      0.00     92.86
12:14:18 AM     all      4.63      1.14      1.14      0.00      0.00     93.10
12:14:28 AM     all      4.71      1.08      1.04      0.00      0.00     93.17
12:14:38 AM     all      4.55      1.04      1.02      0.00      0.00     93.40
12:14:48 AM     all      4.63      1.08      1.16      0.00      0.00     93.14
12:14:58 AM     all      4.66      1.05      1.13      0.00      0.00     93.15
12:15:08 AM     all     15.75      0.24      3.39      0.00      0.00     80.62
12:15:18 AM     all      6.80      8.10      2.87      0.00      0.00     82.22
12:15:28 AM     all      4.73      1.10      1.23      0.00      0.00     92.94
12:15:38 AM     all      4.78      1.14      1.16      0.00      0.00     92.92
12:15:48 AM     all      4.84      1.16      1.19      0.00      0.00     92.82
12:15:58 AM     all      4.81      1.19      1.24      0.00      0.00     92.75
12:16:08 AM     all      4.79      1.17      1.17      0.00      0.00     92.87
12:16:18 AM     all      4.82      1.13      1.08      0.00      0.00     92.98
12:16:28 AM     all      4.75      1.19      1.21      0.00      0.00     92.85
12:16:38 AM     all      4.84      1.19      1.11      0.00      0.00     92.85
12:16:48 AM     all      4.83      1.20      1.06      0.00      0.00     92.91
12:16:58 AM     all      4.80      1.35      1.22      0.00      0.00     92.63
12:17:08 AM     all      4.83      1.35      1.18      0.00      0.00     92.64
12:17:18 AM     all      4.75      1.13      1.07      0.00      0.00     93.05
12:17:28 AM     all      4.86      1.18      1.07      0.00      0.00     92.90
12:17:38 AM     all      4.76      1.21      1.17      0.00      0.00     92.87
12:17:48 AM     all      3.23      0.53      2.21      0.00      0.00     94.02
12:17:58 AM     all     19.10      7.60      4.15      0.00      0.00     69.15
12:18:08 AM     all      4.33      0.87      1.22      0.00      0.00     93.57
12:18:18 AM     all      4.23      0.86      1.13      0.00      0.00     93.78
12:18:28 AM     all      4.39      0.93      1.03      0.00      0.00     93.66
12:18:38 AM     all      4.20      0.94      1.12      0.00      0.00     93.74
12:18:48 AM     all      4.44      0.92      1.10      0.00      0.00     93.53
12:18:58 AM     all      4.49      0.91      1.07      0.00      0.00     93.53
12:19:08 AM     all      4.37      0.90      0.97      0.00      0.00     93.76
12:19:18 AM     all      4.34      0.90      1.08      0.00      0.00     93.68
12:19:28 AM     all      4.34      0.95      1.07      0.00      0.00     93.64
12:19:38 AM     all      4.27      0.88      1.02      0.00      0.00     93.83
12:19:48 AM     all      4.33      0.87      1.01      0.00      0.00     93.80
12:19:58 AM     all      4.36      0.89      0.98      0.00      0.00     93.77
12:20:08 AM     all      4.40      0.93      0.94      0.00      0.00     93.73
12:20:18 AM     all      4.42      0.98      0.97      0.00      0.00     93.63
12:20:28 AM     all      4.48      1.02      0.97      0.00      0.00     93.52
12:20:38 AM     all      4.31      1.04      1.08      0.00      0.00     93.58
12:20:48 AM     all      4.27      1.01      1.00      0.00      0.00     93.73
12:20:58 AM     all      4.41      0.86      0.96      0.01      0.00     93.77
12:21:08 AM     all      4.30      0.88      0.99      0.00      0.00     93.82
12:21:18 AM     all      4.32      0.88      1.01      0.00      0.00     93.78
12:21:28 AM     all      4.48      0.92      1.02      0.00      0.00     93.59
12:21:38 AM     all      4.19      0.89      1.00      0.00      0.00     93.92
12:21:48 AM     all      3.43      0.64      3.10      0.00      0.00     92.84
12:21:58 AM     all     18.59      7.50      3.99      0.00      0.00     69.92
12:22:08 AM     all      4.42      0.91      1.26      0.00      0.00     93.41
12:22:18 AM     all      4.25      0.87      1.12      0.00      0.00     93.75
12:22:28 AM     all      4.36      0.94      0.99      0.00      0.00     93.71
12:22:38 AM     all      4.34      0.92      1.06      0.00      0.00     93.68
12:22:48 AM     all      4.26      0.90      1.06      0.00      0.00     93.78
12:22:58 AM     all      4.31      0.89      1.04      0.00      0.00     93.77
12:23:08 AM     all      4.34      0.88      0.99      0.00      0.00     93.79
12:23:18 AM     all      4.47      0.93      1.03      0.00      0.00     93.57
12:23:28 AM     all      4.31      0.90      0.92      0.00      0.00     93.87
12:23:38 AM     all      4.36      0.90      0.98      0.00      0.00     93.77


Average:        all      4.76      1.59      1.96      0.00      0.00     91.68
