Linux 5.15.0-131-generic (node0.parthaw-244324.hyflowtm-pg0.wisc.cloudlab.us) 	03/01/2025 	_x86_64_	(40 CPU)

10:43:35 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11:26:55 PM 184869316 185584548   6377772      3.24     89276   4854936  32757000     15.97    392016   9323244       288
11:27:05 PM 184794916 185510300   6446428      3.28     89300   4855020  32784076     15.99    392028   9391924       152
11:27:15 PM 184769300 185485216   6470168      3.29     89316   4855436  32815792     16.00    392044   9406088       112
11:27:25 PM 192286016 193000992   2141816      1.09     89364   1708504   2868420      1.40    392264   2121068       140
11:27:35 PM 187003172 187719720   5443384      2.77     89472   3646312  30784216     15.01    392600   7330660         0
11:27:45 PM 185986044 186703116   5851048      2.98     89488   4258384  31906340     15.56    392620   8261548       164
11:27:55 PM 185406324 186123968   6131236      3.12     89508   4553820  32348168     15.78    392632   8816064        84
11:28:05 PM 185282392 186000220   6226928      3.17     89524   4585216  32487300     15.84    392648   8970452       104
11:28:15 PM 185241948 185959956   6265824      3.19     89532   4585312  32546680     15.87    392668   8954096        64
11:28:25 PM 185100688 185818680   6408136      3.26     89548   4585392  32670500     15.93    392680   9142840        48
11:28:35 PM 185101988 185820196   6404936      3.26     89564   4585748  32728612     15.96    392696   9117832        28
11:28:45 PM 185106348 185824936   6405192      3.26     89580   4585844  32666444     15.93    392712   9106428        16
11:28:55 PM 185143084 185861528   6363740      3.24     89596   4585924  32619172     15.91    392728   9103368       244
11:29:05 PM 185167220 185885704   6342544      3.22     89612   4586028  32639636     15.92    392744   9067060       196
11:29:15 PM 185047436 185766356   6460024      3.28     89628   4586124  32698564     15.95    392764   9188616       152
11:29:25 PM 184854516 185573628   6535732      3.32     89644   4704944  32893524     16.04    392776   9378308       172
11:29:35 PM 184844392 185563612   6543384      3.33     89664   4705360  32936904     16.06    392796   9366540       464
11:29:45 PM 184681020 185400496   6709132      3.41     89680   4705448  33027156     16.11    392812   9532236       156
11:29:55 PM 184718248 185437828   6670200      3.39     89696   4705536  33104108     16.14    392828   9513524       140
11:30:05 PM 184610808 185330648   6773084      3.44     89712   4705620  33114660     16.15    392844   9577424       132
11:30:15 PM 184590812 185311072   6793788      3.45     89728   4705724  33113088     16.15    392860   9627196       136
11:30:25 PM 184643916 185363720   6745212      3.43     89756   4705796  33109156     16.15    392892   9550736       140
11:30:35 PM 184557008 185277808   6833812      3.47     89800   4706264  33113996     16.15    392936   9630304       116
11:30:45 PM 184543260 185263952   6842184      3.48     89856   4706352  33134320     16.16    392992   9648164       124
11:30:55 PM 184574760 185295568   6815148      3.47     89908   4706456  33158144     16.17    393044   9612228       100
11:31:05 PM 184510344 185231136   6880452      3.50     89936   4706556  33195112     16.19    393068   9711584       124
11:31:15 PM 184408172 185129236   6985008      3.55     89952   4706640  32969716     16.08    393084   9799204        96
11:31:25 PM 184548000 185268976   6840948      3.48     89968   4706744  33155668     16.17    393100   9644476       104
11:31:35 PM 184581536 185303056   6811756      3.46     89984   4707092  33066216     16.13    393116   9596368        60
11:31:45 PM 184654488 185376040   6731988      3.42     90000   4707188  33045896     16.12    393132   9526224        76
11:31:55 PM 184685332 185407044   6702568      3.41     90016   4707292  32962272     16.07    393148   9486112        64
11:32:05 PM 184748352 185470068   6637452      3.37     90040   4707372  32933388     16.06    393172   9472696       144
11:32:15 PM 184749196 185470920   6636056      3.37     90056   4707452  32951640     16.07    393184   9439928       280
11:32:25 PM 184626988 185348956   6764212      3.44     90072   4707544  33011908     16.10    393204   9536200         0
11:32:35 PM 184584792 185307364   6801684      3.46     90088   4707964  33018812     16.10    393216   9580032       480
11:32:45 PM 184720296 185442796   6664744      3.39     90108   4708052  33006696     16.10    393236   9488272       272
11:32:55 PM 184638856 185361560   6745448      3.43     90124   4708148  33026624     16.11    393252   9561516       268
11:33:05 PM 184638572 185361664   6741964      3.43     90140   4708248  33051616     16.12    393268   9541680       268
11:33:15 PM 192124928 192847168   2293616      1.17     90188   1714460   3080592      1.50    393216   2323360       384
11:33:25 PM 186207848 186931892   5628268      2.86     90352   4260228  31734964     15.48    393560   8094628       140
11:33:35 PM 185343188 186068040   5996332      3.05     90368   4754996  32411500     15.81    393576   8920568       116
11:33:45 PM 184989056 185714680   6239076      3.17     90388   4862464  32596392     15.90    393592   9193468       268
11:33:55 PM 185009612 185735216   6157344      3.13     90404   4925076  32540036     15.87    393608   9207904       120
11:34:05 PM 184911652 185637464   6252820      3.18     90420   4925172  32753112     15.97    393624   9276076        80
11:34:15 PM 184719740 185445280   6313900      3.21     90436   5059984  32920644     16.05    393640   9497196       108
11:34:25 PM 184560924 185287088   6469196      3.29     90484   5060328  32946532     16.07    393684   9631648       312
11:34:35 PM 184438800 185165308   6587824      3.35     90500   5064312  33060092     16.12    393704   9768252        80
11:34:45 PM 184646500 185372860   6381652      3.24     90516   5064396  32970756     16.08    393720   9542304        72
11:34:55 PM 184497388 185223876   6529180      3.32     90532   5064476  33014396     16.10    393736   9710664        32
11:35:05 PM 184436432 185163036   6593936      3.35     90548   5064556  33073008     16.13    393752   9774968       160
11:35:15 PM 184495864 185222960   6524880      3.32     90564   5064668  33084724     16.13    393768   9675444         4
11:35:25 PM 184342832 185070020   6685232      3.40     90584   5065040  33182404     16.18    393788   9867960       428
11:35:35 PM 184153796 184880852   6705388      3.41     90600   5233092  33389412     16.28    393796  10081052       260
11:35:45 PM 184148480 184875696   6678148      3.40     90616   5266396  33446584     16.31    393812  10058488       136
11:35:55 PM 183874104 184601840   6951756      3.53     90632   5266476  33593336     16.38    393836  10295608       128
11:36:05 PM 183951752 184679160   6871508      3.49     90648   5266556  33530316     16.35    393844  10240220       120
11:36:15 PM 184096232 184823856   6728844      3.42     90664   5266664  33477712     16.33    393868  10086792       124
11:36:25 PM 184011144 184739452   6811396      3.46     90684   5267088  33489056     16.33    393884  10166600       100
11:36:35 PM 183996084 184724276   6828584      3.47     90712   5267176  33487100     16.33    393904  10200148        84
11:36:45 PM 184058448 184786940   6764460      3.44     90748   5267260  33530828     16.35    393940  10136264       280
11:36:55 PM 183967352 184695888   6856336      3.49     90796   5267336  33571464     16.37    393988  10226380       220
11:37:05 PM 183841896 184570620   6981996      3.55     90848   5267424  33606516     16.39    394048  10309756       208
11:37:15 PM 183856912 184585700   6964480      3.54     90872   5267524  33674624     16.42    394072  10291104       180
11:37:25 PM 183842772 184572072   6979820      3.55     90900   5267860  33687100     16.43    394104  10315980         8
11:37:35 PM 183757204 184486652   7066832      3.59     90928   5267948  33674628     16.42    394132  10403040       452
11:37:45 PM 183775820 184505336   7044892      3.58     90944   5268020  33616020     16.39    394148  10365760       276
11:37:55 PM 184030924 184760224   6791576      3.45     90960   5268112  33502308     16.34    394164  10143640       268
11:38:05 PM 184045960 184775636   6777280      3.45     90976   5268200  33368720     16.27    394180  10091812       308
11:38:15 PM 184062788 184792360   6758992      3.44     90992   5268292  33346472     16.26    394196  10083044       276
11:38:25 PM 184171184 184901192   6655784      3.38     91008   5268692  33327656     16.25    394216   9999360       312
11:38:35 PM 184089548 184819768   6731652      3.42     91028   5268772  33362096     16.27    394232  10080504       248
11:38:45 PM 184055512 184785980   6766980      3.44     91044   5268868  33387868     16.28    394248  10107488       252
11:38:55 PM 184099596 184830016   6716372      3.42     91060   5268932  33390196     16.28    394264  10031952       128
11:39:05 PM 183998540 184729028   6820484      3.47     91076   5269032  33442176     16.31    394280  10160776       120
11:39:15 PM 184045252 184775816   6772680      3.44     91092   5269116  33429268     16.30    394296  10134888       168
11:39:25 PM 184057160 184788252   6762176      3.44     91108   5269516  33412872     16.29    394312  10087752       124
11:39:35 PM 183962584 184693728   6861800      3.49     91124   5269600  33453896     16.31    394328  10190156       108
11:39:45 PM 183952352 184683896   6867048      3.49     91140   5269684  33454284     16.31    394344  10176372        88
11:39:55 PM 184009084 184740560   6812212      3.46     91156   5269784  33508972     16.34    394360  10167080       104
11:40:05 PM 192119440 192849964   2289976      1.16     91216   1720920   3110820      1.52    394332   2318044        12
11:40:15 PM 186022356 186754708   5742020      2.92     91376   4328476  31877160     15.55    394676   8233160        48
11:40:25 PM 185139548 185872844   6051708      3.08     91392   4892268  32557016     15.88    394692   9102540       408
11:40:35 PM 184846784 185580668   6346976      3.23     91412   4892372  32688720     15.94    394708   9379492        24
11:40:45 PM 184620248 185353896   6530272      3.32     91428   4937420  32843628     16.02    394724   9563044       284
11:40:55 PM 184636672 185370588   6509860      3.31     91444   4937504  32918368     16.05    394740   9518564       200
11:41:05 PM 184465820 185199592   6681572      3.40     91460   4937608  33037008     16.11    394756   9754652       276
11:41:15 PM 184137216 184871408   6863264      3.49     91476   5090276  33314348     16.25    394772  10068020       268
11:41:25 PM 184313032 185047416   6683072      3.40     91492   5090368  33269384     16.22    394788   9889044       228
11:41:35 PM 184083368 184818712   6715344      3.41     91508   5287732  33390956     16.28    394804  10123600       240
11:41:45 PM 184174040 184908728   6626992      3.37     91524   5287848  33443936     16.31    394820  10041256       132
11:41:55 PM 184071000 184805876   6726592      3.42     91540   5287928  33458804     16.32    394836  10132644       292
11:42:05 PM 183939964 184674972   6857860      3.49     91556   5288040  33502296     16.34    394852  10242916       244
11:42:15 PM 183883848 184619272   6915268      3.52     91576   5288428  33625588     16.40    394872  10261632       244
11:42:25 PM 183678892 184414220   7123160      3.62     91592   5288536  33777968     16.47    394888  10508404       220
11:42:35 PM 183655368 184390816   7145464      3.63     91608   5288612  33793576     16.48    394904  10522128       156
11:42:45 PM 183701744 184437340   7097404      3.61     91624   5288696  33829932     16.50    394920  10492196       100
11:42:55 PM 183617416 184353068   7181144      3.65     91640   5288788  33822876     16.49    394936  10554336       100
11:43:05 PM 183662124 184397912   7136348      3.63     91660   5288884  33769380     16.47    394956  10526492       136
11:43:15 PM 183703676 184440304   7094532      3.61     91692   5289296  33793576     16.48    394988  10467192       104
11:43:25 PM 183627816 184364188   7167520      3.64     91724   5289376  33828736     16.50    395020  10567180       108
11:43:35 PM 183596604 184333160   7202504      3.66     91780   5289464  33855464     16.51    395076  10624668        84
11:43:45 PM 183611324 184348076   7185956      3.65     91828   5289556  33897096     16.53    395124  10580008        40
11:43:55 PM 183481700 184218576   7314516      3.72     91856   5289628  33945940     16.55    395152  10700096       164
11:44:05 PM 183398776 184135592   7400680      3.76     91876   5289756  34010392     16.59    395172  10793724       160
11:44:15 PM 183530080 184267568   7266944      3.69     91892   5290100  33913932     16.54    395188  10624064       132
11:44:25 PM 183596080 184333808   7199344      3.66     91908   5290168  33794864     16.48    395204  10559144       124
11:44:35 PM 183636596 184374080   7164004      3.64     91924   5290260  33468176     16.32    395220  10545324       112
11:44:45 PM 183725424 184463088   7072804      3.60     91940   5290360  33734980     16.45    395236  10451292       112
11:44:55 PM 183644408 184382268   7151288      3.64     91956   5290436  33708828     16.44    395252  10473696       104
11:45:05 PM 183707824 184445756   7092436      3.61     91972   5290536  33734596     16.45    395272  10449860       336
11:45:15 PM 183648180 184386668   7146588      3.63     91988   5290944  33779916     16.47    395288  10520212        80
11:45:25 PM 183589028 184327480   7203496      3.66     92008   5291048  33787724     16.48    395308  10552568        36
11:45:35 PM 183655344 184393680   7138652      3.63     92024   5291112  33805304     16.49    395324  10527192        44
11:45:45 PM 183616148 184354740   7176604      3.65     92040   5291220  33742288     16.45    395340  10528892        24
11:45:55 PM 183646720 184385500   7148136      3.63     92056   5291304  33745948     16.46    395348  10528812         0
11:46:05 PM 183646836 184385672   7146832      3.63     92072   5291408  33793588     16.48    395372  10516528       276
11:46:15 PM 183938624 184677748   6861744      3.49     92088   5291760  33510780     16.34    395380  10224500       124
11:46:25 PM 183944236 184683432   6856120      3.49     92096   5291764  33510780     16.34    395396  10223760        24
11:46:35 PM 183948368 184687576   6851996      3.48     92112   5291764  33510780     16.34    395396  10223544        48
11:46:45 PM 183955064 184694304   6845280      3.48     92128   5291768  33510780     16.34    395424  10223012        20
11:46:55 PM 183962120 184701396   6838208      3.48     92144   5291768  33510780     16.34    395436  10223096        52
11:47:05 PM 183967972 184707268   6832324      3.47     92160   5291784  33510780     16.34    395456  10223024        40
11:47:15 PM 183972884 184712364   6827008      3.47     92304   5292036  33510780     16.34    395504  10222996        16
11:47:25 PM 183977968 184717556   6821940      3.47     92320   5292036  33510780     16.34    395556  10222616        48
11:47:35 PM 183982556 184722268   6817336      3.47     92336   5292036  33510780     16.34    395628  10222708        24
11:47:45 PM 183987988 184727720   6811884      3.46     92352   5292040  33510780     16.34    395640  10222452        56
11:47:55 PM 183992064 184731788   6807792      3.46     92368   5292040  33510780     16.34    395656  10222356        20
11:48:05 PM 183995600 184735400   6804220      3.46     92384   5292060  33510780     16.34    395668  10222600        72
11:48:15 PM 184002420 184742460   6797036      3.46     92432   5292368  33510780     16.34    395700  10222864        20
11:48:25 PM 184007496 184747572   6791940      3.45     92448   5292372  33510780     16.34    395724  10222692        52
11:48:35 PM 184010096 184750212   6789312      3.45     92464   5292376  33511880     16.34    395760  10222996        24
11:48:45 PM 184012880 184753092   6786500      3.45     92488   5292376  33510780     16.34    395788  10222452        48
11:48:55 PM 184015828 184756052   6783536      3.45     92504   5292376  33510780     16.34    395792  10222380        28
11:49:05 PM 184019580 184759828   6779756      3.45     92512   5292396  33510780     16.34    395792  10222544        44
11:49:15 PM 184022812 184763252   6776160      3.45     92528   5292744  33510780     16.34    395820  10222788        20
11:49:25 PM 184027384 184767916   6771560      3.44     92544   5292744  33510780     16.34    395836  10222912        28
11:49:35 PM 184030792 184771448   6768132      3.44     92560   5292748  33510780     16.34    395848  10222992        20
11:49:45 PM 184034876 184775556   6764020      3.44     92576   5292752  33510780     16.34    395868  10223164        24
11:49:55 PM 184038236 184778940   6760640      3.44     92592   5292756  33510780     16.34    395884  10223292        20
11:50:05 PM 184036400 184777168   6762384      3.44     92616   5292780  33510780     16.34    395904  10223632       320
11:50:15 PM 184044580 184785508   6753964      3.43     92624   5293012  33510780     16.34    395924  10226304       304
11:50:25 PM 184048264 184789240   6750260      3.43     92640   5293016  33510780     16.34    395936  10226624        20
11:50:35 PM 184050532 184791532   6747968      3.43     92660   5293020  33510780     16.34    395944  10226676        20
11:50:45 PM 184052016 184793048   6746456      3.43     92676   5293024  33510780     16.34    395956  10226112        56
11:50:55 PM 184053144 184794232   6745308      3.43     92692   5293028  33510780     16.34    395972  10225844        20
11:51:05 PM 184055540 184796640   6742880      3.43     92708   5293044  33510780     16.34    395988  10225764        68
11:51:15 PM 184058924 184800276   6739136      3.43     92724   5293388  33510780     16.34    396016  10226400        20
11:51:25 PM 184062408 184803800   6735636      3.42     92740   5293388  33510780     16.34    396024  10226028        44
11:51:35 PM 184062920 184804388   6735076      3.42     92756   5293388  33514964     16.34    396052  10228012        16
11:51:45 PM 184066536 184808048   6731424      3.42     92772   5293392  33510780     16.34    396064  10225676        52
11:51:55 PM 184068228 184809748   6729716      3.42     92788   5293392  33510780     16.34    396076  10225728        20
11:52:05 PM 184070604 184812124   6727308      3.42     92804   5293408  33510780     16.34    396080  10225628        72
11:52:15 PM 184072460 184814208   6725104      3.42     92820   5293740  33510780     16.34    396108  10225772        20
11:52:25 PM 184074568 184816384   6722980      3.42     92836   5293740  33510780     16.34    396120  10225816        16
11:52:35 PM 184077784 184819660   6719740      3.42     92852   5293740  33510780     16.34    396140  10225404        32
11:52:45 PM 184080056 184822012   6717448      3.42     92868   5293744  33510780     16.34    396160  10225828        16
11:52:55 PM 184081556 184823532   6715928      3.41     92884   5293748  33510780     16.34    396168  10225868        44
11:53:05 PM 184084244 184826240   6713208      3.41     92900   5293764  33510780     16.34    396168  10225444        36
11:53:15 PM 184087296 184829484   6709788      3.41     92916   5294052  33514964     16.34    396212  10228028         0
11:53:25 PM 184089808 184832056   6707240      3.41     92932   5294056  33510780     16.34    396232  10225872        20
11:53:35 PM 184090332 184832624   6706696      3.41     92948   5294060  33510780     16.34    396236  10225992        16
11:53:45 PM 184091000 184833336   6706012      3.41     92964   5294060  33510780     16.34    396252  10226140        32
11:53:55 PM 184091500 184833852   6705496      3.41     92980   5294060  33510780     16.34    396268  10226260        20
11:54:05 PM 184092036 184834428   6704924      3.41     92996   5294080  33510780     16.34    396292  10226212        64
11:54:15 PM 184092816 184835384   6703856      3.41     93012   5294352  33510780     16.34    396304  10226856        20
11:54:25 PM 184074672 184817404   6722628      3.42     93028   5294368  33514964     16.34    396324  10229040       556
11:54:35 PM 184074672 184817448   6722556      3.42     93044   5294372  33510780     16.34    396344  10227160        16
11:54:45 PM 184075600 184818352   6721604      3.42     93060   5294372  33510780     16.34    396348  10226656        36
11:54:55 PM 184077144 184819968   6720008      3.42     93076   5294376  33512872     16.34    396380  10228400        24
11:55:05 PM 184078288 184821148   6718776      3.42     93100   5294392  33512872     16.34    396396  10230268       204
11:55:15 PM 184079448 184822488   6717260      3.42     93108   5294740  33512872     16.34    396412  10231064       252
11:55:25 PM 184074836 184817980   6721960      3.42     93124   5294744  33517056     16.35    396428  10232624       228
11:55:35 PM 184072276 184815464   6724296      3.42     93140   5294748  33517056     16.35    396440  10233180       372
11:55:45 PM 184074432 184817672   6722180      3.42     93156   5294756  33512872     16.34    396456  10231192       252
11:55:55 PM 184074100 184817392   6722544      3.42     93172   5294764  33517236     16.35    396480  10233336        88
11:56:05 PM 184077224 184820536   6719100      3.42     93188   5294784  33517056     16.35    396484  10232812       304
11:56:15 PM 184078772 184822252   6717112      3.42     93204   5295096  33517056     16.35    396512  10232740       452
11:56:25 PM 184080640 184824196   6715264      3.41     93220   5295100  33512872     16.34    396524  10230684        52
11:56:35 PM 184080488 184824176   6715400      3.41     93236   5295100  33512872     16.34    396540  10230508        56
11:56:45 PM 184080228 184823936   6715592      3.41     93252   5295104  33512872     16.34    396544  10230420       220
11:56:55 PM 184082676 184826384   6713128      3.41     93268   5295104  33510780     16.34    396540  10228712        20
11:57:05 PM 184084020 184827780   6711752      3.41     93284   5295120  33510780     16.34    396560  10228744        36
11:57:15 PM 184085220 184829140   6710272      3.41     93300   5295384  33510780     16.34    396592  10229532       276
11:57:25 PM 184085824 184829836   6709648      3.41     93316   5295388  33510780     16.34    396616  10229184       252
11:57:35 PM 184085576 184829632   6709880      3.41     93332   5295388  33510780     16.34    396632  10229160        20
11:57:45 PM 184086088 184830172   6709348      3.41     93348   5295392  33510780     16.34    396640  10229484        48
11:57:55 PM 184086216 184830312   6709200      3.41     93364   5295392  33510780     16.34    396648  10229000         0
11:58:05 PM 184087196 184831348   6708180      3.41     93380   5295412  33510780     16.34    396676  10229004        56
11:58:15 PM 184087204 184831568   6707772      3.41     93396   5295748  33512872     16.34    396688  10231448         0
11:58:25 PM 184088360 184832740   6706600      3.41     93412   5295748  33512872     16.34    396704  10231352        32
11:58:35 PM 184088592 184833048   6706348      3.41     93428   5295752  33512872     16.34    396716  10231536         0
11:58:45 PM 184089768 184834260   6705152      3.41     93444   5295756  33513972     16.34    396744  10231388        40
11:58:55 PM 184091616 184836092   6703380      3.41     93460   5295760  33512872     16.34    396748  10231588        20
11:59:05 PM 184091680 184836268   6703204      3.41     93476   5295780  33512872     16.34    396772  10231572       296
11:59:15 PM 184092004 184836828   6702524      3.41     93492   5296120  33512872     16.34    396788  10232304         4
11:59:25 PM 184089956 184834884   6704600      3.41     93508   5296124  33512872     16.34    396804  10233132       140
11:59:35 PM 184088936 184833896   6705736      3.41     93524   5296128  33512872     16.34    396828  10232484        32
11:59:45 PM 184089548 184834516   6705108      3.41     93540   5296128  33512872     16.34    396828  10232264        20
11:59:55 PM 184090320 184835328   6704292      3.41     93556   5296132  33517056     16.35    396856  10234300       136
12:00:05 AM 184085800 184831348   6708264      3.41     93596   5296628  33515408     16.34    396864  10233988       564
12:00:15 AM 184085796 184831564   6707768      3.41     93656   5296852  33510780     16.34    397208  10232868         4
12:00:25 AM 184086452 184832292   6707068      3.41     93680   5296860  33510780     16.34    397224  10233088       216
12:00:35 AM 184084508 184830436   6708992      3.41     93696   5296864  33510780     16.34    397244  10232716        24
12:00:45 AM 184085596 184831536   6707896      3.41     93704   5296864  33510780     16.34    397256  10232820         0
12:00:55 AM 184084752 184830708   6708720      3.41     93720   5296868  33510780     16.34    397264  10232692        40
12:01:05 AM 184083608 184829592   6709832      3.41     93736   5296884  33510780     16.34    397276  10232856        40
12:01:15 AM 184082520 184828752   6710604      3.41     93760   5297180  33512712     16.34    397344  10235560         4
12:01:25 AM 184054260 184800600   6738584      3.43     93792   5297180  33537228     16.35    397384  10257736       260
12:01:35 AM 191929636 192675596   2461440      1.25     93848   1732752   4342924      2.12    397436   2512092       440
12:01:45 AM 188715520 189462928   5591768      2.84     94000   1785560  29238208     14.26    397788   5638000       320
12:01:55 AM 188699080 189446976   5607504      2.85     94020   1786020  29233076     14.26    397808   5650044       296
12:02:05 AM 188645620 189393984   5658336      2.88     94036   1788028  29288560     14.28    397824   5720976       276
12:02:15 AM 188631268 189380192   5672148      2.88     94140   1788484  29285784     14.28    397924   5735716       348
12:02:25 AM 188595328 189344752   5707440      2.90     94172   1788936  29305412     14.29    397960   5761656       400
12:02:35 AM 188551520 189301404   5751280      2.92     94192   1789380  29346536     14.31    397984   5802568       352
12:02:45 AM 188523180 189273764   5778584      2.94     94212   1790080  29353288     14.31    398004   5820856       400
12:02:55 AM 188495160 189246220   5806156      2.95     94232   1790540  29357928     14.32    398020   5830492       376
12:03:05 AM 188475288 189226836   5825900      2.96     94248   1791000  29373160     14.32    398036   5847492       388
12:03:15 AM 188495800 189247812   5804604      2.95     94264   1791448  29372424     14.32    398048   5850032       356
12:03:25 AM 188518236 189270708   5781640      2.94     94280   1791904  29092736     14.19    398076   5799252       140
12:03:35 AM 188756520 189510928   5501376      2.80     94472   1834808  28872496     14.08    398500   5620404       112
12:03:45 AM 188426880 189181756   5821988      2.96     94488   1842536  29460748     14.37    398516   5944972       108
12:03:55 AM 188250552 189005880   5994948      3.05     94508   1845328  29591728     14.43    398532   6096280       204
12:04:05 AM 188179036 188934860   6065268      3.08     94556   1846528  29632116     14.45    398580   6159544       128
12:04:15 AM 188135604 188891920   6107740      3.11     94656   1846968  29659848     14.46    398676   6188456       620
12:04:25 AM 188125228 188882008   6117744      3.11     94672   1847384  29692856     14.48    398692   6232416       248
12:04:35 AM 188024948 188782404   6217536      3.16     94696   1848056  29762396     14.51    398708   6308704       364
12:04:45 AM 187998672 188756604   6243424      3.17     94712   1848492  29781736     14.52    398732   6336896       200
12:04:55 AM 187954540 188712908   6287068      3.20     94728   1848940  29803668     14.53    398760   6350256       320
12:05:05 AM 187936936 188695780   6304292      3.21     94744   1849384  29834944     14.55    398772   6394768       256
12:05:15 AM 187918880 188678204   6322156      3.21     94764   1849844  29820040     14.54    398796   6395952        44
12:05:25 AM 188089460 188849728   6150856      3.13     94788   1850252  29506432     14.39    398820   6217496       428
12:05:35 AM 188610388 189371692   5598120      2.85     94984   1884024  28960612     14.12    399128   5760544       400
12:05:45 AM 188023740 188785552   6163000      3.13     95020   1904424  29678292     14.47    398620   6311220       488
12:05:55 AM 187874604 188636868   6311260      3.21     95044   1904844  29839888     14.55    398644   6468988       316
12:06:05 AM 187774388 188537116   6408612      3.26     95076   1907616  29694888     14.48    398676   6541732       440
12:06:15 AM 187784032 188547328   6398148      3.25     95192   1908056  29907860     14.58    398792   6551476       468
12:06:25 AM 187626780 188390508   6554980      3.33     95212   1908468  30008668     14.63    398812   6693044       256
12:06:35 AM 187489804 188254236   6690868      3.40     95232   1909156  30149164     14.70    398832   6836544       772
12:06:45 AM 187478972 188243836   6701164      3.41     95248   1909596  30187828     14.72    398848   6858092       460
12:06:55 AM 187424884 188190204   6754900      3.43     95264   1910016  30228852     14.74    398864   6905260       452
12:07:05 AM 187346024 188111952   6833068      3.47     95288   1910596  30253468     14.75    399012   6959712       616
12:07:15 AM 187390396 188156752   6788204      3.45     95304   1911036  30210108     14.73    399028   6915244       280
12:07:25 AM 187495064 188261884   6683276      3.40     95320   1911456  30102280     14.68    399044   6823952       280
12:07:35 AM 189384112 190152188   4950064      2.52     95512   1752856  25683632     12.52    399368   5006932       908
12:07:45 AM 187785136 188554116   6339324      3.22     95528   1964804  29949248     14.61    399260   6577824       392
12:07:55 AM 187473952 188243344   6649480      3.38     95544   1965200  30202960     14.73    399276   6833828       224
12:08:05 AM 187264640 188034484   6858004      3.49     95560   1965640  30387824     14.82    399292   7077560       216
12:08:15 AM 187216964 187987316   6905672      3.51     95676   1966024  30376876     14.81    399400   7103204       192
12:08:25 AM 187152332 187923140   6969816      3.54     95712   1966436  30462828     14.86    399444   7151300       188
12:08:35 AM 187017200 187788680   7103752      3.61     95732   1967100  30611256     14.93    399464   7336512       552
12:08:45 AM 186871116 187643032   7249728      3.69     95748   1967512  30747236     14.99    399480   7466232       144
12:08:55 AM 186830840 187603204   7289352      3.71     95768   1967948  30739412     14.99    399500   7475848       296
12:09:05 AM 186829104 187601904   7290672      3.71     95784   1968376  30765980     15.00    399516   7493144       156
12:09:15 AM 186789296 187562512   7330112      3.73     95800   1968772  30803480     15.02    399532   7545256       244
12:09:25 AM 186783804 187557460   7335188      3.73     95816   1969184  30541556     14.89    399548   7533704       192
12:09:35 AM 192159764 192934072   2201836      1.12     95868   1758536   2986440      1.46    399432   2248884       132
12:09:45 AM 188134548 188910480   5973956      3.04     96028   1980676  29420020     14.35    399776   6141248       360
12:09:55 AM 187324004 188100316   6751540      3.43     96044   2012292  30245484     14.75    399792   7010808       400
12:10:05 AM 187122820 187899508   6940256      3.53     96068   2024384  30517012     14.88    399820   7206864       384
12:10:15 AM 186762212 187539284   7294836      3.71     96084   2030612  30762204     15.00    399836   7557968       252
12:10:25 AM 186782024 187559520   7274464      3.70     96156   2030960  30699692     14.97    399908   7528688       256
12:10:35 AM 186709792 187487736   7346136      3.74     96236   2031344  30809084     15.02    399988   7624496       264
12:10:45 AM 186653356 187431944   7402156      3.76     96260   2031956  30908692     15.07    400012   7673316       492
12:10:55 AM 186403828 187182800   7650896      3.89     96284   2032312  31082812     15.16    400040   7887640       576
12:11:05 AM 186321036 187100400   7733560      3.93     96304   2032688  31191932     15.21    400056   7977868       396
12:11:15 AM 186290040 187069796   7764304      3.95     96320   2033060  31188164     15.21    400076   7998144       392
12:11:25 AM 186253872 187033996   7799788      3.97     96340   2033412  31219404     15.22    400096   8040716       332
12:11:35 AM 186180764 186961288   7871828      4.00     96356   2033800  31283872     15.26    400112   8113960       352
12:11:45 AM 186222528 187003740   7829384      3.98     96372   2034484  31254564     15.24    400128   8062492       208
12:11:55 AM 186498748 187280352   7552892      3.84     96388   2034864  30936456     15.09    400144   7774760       204
12:12:05 AM 188843924 189627160   5085020      2.59     96592   2159624  28632220     13.96    400384   5543228       800
12:12:15 AM 187566384 188349816   5421308      2.76     96608   3099732  30415724     14.83    400396   6792524       164
12:12:25 AM 187495956 188279576   5491300      2.79     96628   3099908  30459004     14.85    400416   6834060       344
12:12:35 AM 187452440 188236252   5533984      2.81     96644   3100072  30476724     14.86    400432   6879000       356
12:12:45 AM 187433276 188217280   5533884      2.81     96660   3119056  30503884     14.88    400448   6905096       332
12:12:55 AM 187386720 188170940   5580076      2.84     96676   3119264  30516788     14.88    400464   6927960       488
12:13:05 AM 187351228 188135884   5614784      2.85     96696   3119696  30545688     14.90    400484   6962440       616
12:13:15 AM 187338880 188123732   5627080      2.86     96712   3119856  30542924     14.89    400496   6969024       184
12:13:25 AM 187330368 188115424   5635112      2.87     96736   3120028  30543992     14.90    400516   6966680       188
12:13:35 AM 187310464 188095736   5654816      2.88     96780   3120200  30556292     14.90    400564   6979040       356
12:13:45 AM 187296856 188082424   5668204      2.88     96868   3120400  30569920     14.91    400652   7009168       332
