procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 498791232 209112 12470180    0    0     0    96 62641 146559  1  1 98  0  0
 2  0      0 498813824 209132 12470992    0    0     0   167 60675 147100  1  1 98  0  0
 5  0      0 498650016 209148 12471376    0    0     0   160 64118 144017  1  1 98  0  0
 9  0      0 498451488 209164 12471584    0    0     0    96 63995 147970  1  1 98  0  0
 3  0      0 498382752 209180 12475300    0    0     0    93 62582 147248  1  1 98  0  0
 1  0      0 498359712 209204 12474008    0    0     0   104 64370 145137  1  1 98  0  0
 2  1      0 498323904 209252 12474756    0    0     0   113 61451 144485  1  1 98  0  0
 3  0      0 498345184 209316 12474292    0    0     0   269 60436 145713  1  1 98  0  0
 3  1      0 498289344 209368 12474328    0    0     0   147 60188 145304  1  1 98  0  0
 3  0      0 498315200 209388 12475676    0    0     0   108 61127 144134  1  1 98  0  0
 2  1      0 498390400 209404 12476160    0    0     0   110 60815 144870  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 498415744 209420 12476432    0    0     0   145 60669 144313  1  1 98  0  0
 3  0      0 498488736 209436 12476400    0    0     0    93 58638 143848  1  1 98  0  0
 3  0      0 498403104 209452 12477288    0    0     0   198 60481 146090  1  1 98  0  0
 5  0      0 498415424 209468 12477328    0    0     0   225 59534 146570  1  1 98  0  0
 4  0      0 498447456 209476 12477408    0    0     0   117 60730 145698  1  1 98  0  0
29  0      0 507945248 209712 8281656    0    0     7   201 25504 43743  4  4 92  0  0
 7  0      0 499436608 209960 12508212    0    0     0   654 76989 181848  9  4 87  0  0
 2  0      0 498656256 209976 13085960    0    0     0   166 62602 143998  1  1 98  0  0
 2  0      0 498043360 209992 13455088    0    0     0    94 62801 145749  1  1 98  0  0
 3  0      0 497836544 210008 13457116    0    0     0   117 61740 143046  1  1 98  0  0
 2  0      0 497877248 210024 13455244    0    0     0    90 61143 145392  1  1 98  0  0
 3  0      0 497740032 210036 13458916    0    0     0   112 61250 142330  1  1 98  0  0
 5  0      0 497690720 210052 13460500    0    0     0   241 60466 145466  1  1 98  0  0
 3  0      0 497523456 210064 13459840    0    0     0   102 62195 141282  1  1 98  0  0
 3  0      0 497458496 210080 13461264    0    0     0    95 61388 142573  1  1 98  0  0
 2  0      0 497328512 210096 13458236    0    0     0    86 60427 144909  1  1 98  0  0
 2  0      0 497419392 210112 13459968    0    0     0    86 61257 144099  1  1 98  0  0
 3  0      0 497348384 210140 13460712    0    0     0   108 60165 142078  1  1 98  0  0
 2  0      0 497241056 210240 13462068    0    0     0   274 62351 143792  1  1 98  0  0
 4  0      0 497173568 210284 13461572    0    0     0   119 60136 145205  1  1 98  0  0
 2  0      0 497178912 210304 13459856    0    0     0   146 59509 145488  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 497430016 210320 13459152    0    0     0   122 60108 144401  1  1 98  0  0
 1  0      0 497489280 210336 13461832    0    0     0   118 63035 140905  1  1 98  0  0
 5  0      0 497572160 210348 13462664    0    0     0   120 61282 141762  1  1 98  0  0
 2  0      0 497503648 210360 13462720    0    0     0   263 59785 141788  1  1 98  0  0
 2  0      0 497431712 210376 13465716    0    0     0   116 59766 142141  1  1 98  0  0
 4  0      0 497358400 210392 13465072    0    0     0   112 61353 145730  1  1 98  0  0
 4  0      0 497389440 210408 13464464    0    0     0   134 60190 147742  1  1 98  0  0
 3  0      0 497183936 210424 13614648    0    0     0   122 59992 145923  1  1 98  0  0
 1  0      0 513365024 210436 8303136    0    0     0   204 53594 114102  1  5 94  0  0
 4  0      0 499977088 210908 12212396    0    0     0   546 56174 132543 13  4 83  0  0
 5  0      0 498549056 210924 12990180    0    0     0   232 62459 147393  1  1 98  0  0
 4  0      0 498230848 210944 13176884    0    0     0   121 62280 144924  1  1 98  0  0
 2  0      0 497842304 210968 13178544    0    0     0    98 62755 146621  1  1 98  0  0
 5  1      0 497520704 210984 13430020    0    0     0   109 62820 148611  1  1 98  0  0
 2  0      0 497450368 210992 13552888    0    0     0    72 63829 151117  1  1 98  0  0
 4  0      0 497357056 211012 13553660    0    0     0   202 61858 148720  1  1 98  0  0
 2  0      0 497281600 211028 13553740    0    0     0   133 61536 150466  1  1 98  0  0
 2  0      0 497017536 211044 13553884    0    0     0    67 61377 146601  1  1 98  0  0
 1  0      0 497019360 211060 13553856    0    0     0    95 60387 146188  1  1 98  0  0
 3  0      0 497011936 211084 13553972    0    0     0   122 60901 146791  1  1 98  0  0
 4  0      0 497016640 211124 13554124    0    0     0    97 61151 145240  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 497011904 211216 13555400    0    0     0   272 59502 146294  1  1 98  0  0
 5  0      0 496867456 211248 13555480    0    0     0   145 59780 145444  1  1 98  0  0
 2  0      0 496951584 211264 13555640    0    0     0   118 60548 148925  1  1 98  0  0
 5  0      0 497037952 211280 13555816    0    0     0   125 60781 146705  1  1 98  0  0
 4  0      0 497130784 211328 13555904    0    0     0   139 59767 144536  1  1 98  0  0
 3  0      0 497153664 211344 13555992    0    0     0   100 59715 144473  1  1 98  0  0
 3  0      0 497043264 211360 13556956    0    0     0   278 61494 147528  1  1 98  0  0
 2  0      0 497036448 211376 13557092    0    0     0   146 60041 147795  1  1 98  0  0
 3  0      0 497022848 211392 13557200    0    0     0   116 59415 146395  1  1 98  0  0
 1  0      0 509383232 211484 12080172    0    0     0   157 47179 87871  1  4 95  0  0
 8  0      0 504071264 211936 8367856    0    0     0   644 57083 121724 13  4 83  0  0
 9  0      0 503773152 212076 8370724    0    0     0   411 88081 207495  3  1 96  0  0
10  0      0 503643040 212104 8373648    0    0     0   338 88945 210567  3  1 96  0  0
 9  0      0 503737792 212572 8434148    0    0     8   698 67697 148045 13  6 80  0  0
 6  0      0 503283136 212704 8436144    0    0     0   277 85818 200809  3  1 96  0  0
 7  0      0 503070784 212728 8438088    0    0     0   396 86424 201484  3  1 96  0  0
 6  0      0 504059296 213200 8416576    0    0     0   642 64754 140271 13  6 80  0  0
 8  0      0 502886336 213320 8501648    0    0     0   407 85405 191484  3  1 96  0  0
 6  0      0 502579168 213356 8503496    0    0     0   368 86233 195954  3  1 96  0  0
 0  0      0 513355072 213412 8340920    0    0     0   422 68273 153071  2  3 94  0  0
 5  0      0 502659008 213708 8556972    0    0     0   723 80779 173600 14  4 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1      0 502196736 213844 8561824    0    0     0   367 83746 186886  3  1 96  0  0
 5  0      0 502119008 213864 8569716    0    0     0   216 83258 185778  3  1 96  0  0
267  0      0 501146560 214332 8355236    0    0     8   315 62961 132115 11  6 83  0  0
 7  0      0 501931168 214364 8620556    0    0     0   610 82162 168437  5  2 93  0  0
 2  0      0 501486528 214500 8623868    0    0     0   330 81588 169190  3  1 96  0  0
 3  0      0 501290240 214520 8625308    0    0     0   260 82059 170543  3  1 96  0  0
 3  0      0 513246560 214580 8359556    0    0     0   300 55273 110020  2  4 94  0  0
 3  0      0 502051072 215024 10414856    0    0     0   666 75638 142740 13  4 83  0  0
 1  0      0 501963424 215040 10415468    0    0     0   218 65717 120732  2  1 98  0  0
 4  0      0 501858304 215060 10416092    0    0     0   155 66177 120252  2  1 98  0  0
 1  0      0 501848512 215200 10416672    0    0     0   172 65966 119162  2  1 98  0  0
 2  0      0 501854400 215212 10417228    0    0     0   179 65972 120081  2  1 98  0  0
553  0      0 501896192 215228 10421328    0    0     0   200 65661 119124  2  1 97  0  0
 1  0      0 502630912 215696 9918860    0    0     8   624 53966 108122 13  6 81  0  0
 5  0      0 501998496 215708 10330620    0    0     0   142 67148 124884  2  1 97  0  0
 1  0      0 501903040 215716 10331296    0    0     0   248 67693 124384  2  1 97  0  0
 2  0      0 501858688 215856 10343992    0    0     0   212 67261 123901  2  1 97  0  0
 3  0      0 501865984 215872 10344888    0    0     0   200 67287 123771  2  1 97  0  0
 1  0      0 513838784 215920 8377272    0    0     0   218 55906 104472  2  3 95  0  0
 1  0      0 500788032 216360 11699684    0    0     0   698 60984 114213 13  4 84  0  0
 2  0      0 499736288 216376 12487732    0    0     0   173 61175 105572  2  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 499621696 216392 12488224    0    0     0   172 63462 109646  2  1 98  0  0
 4  0      0 499571392 216408 12488656    0    0     0   149 62581 106944  2  1 98  0  0
 2  0      0 499519776 216532 12489108    0    0     0   168 62870 108700  2  1 98  0  0
 3  0      0 499602336 216568 12489544    0    0     0   199 62544 107333  2  1 98  0  0
 1  0      0 499587392 216588 12490604    0    0     0   286 62746 108438  2  1 98  0  0
 1  0      0 499562144 216604 12491036    0    0     0   176 62545 107737  2  1 98  0  0
 3  1      0 503851584 217084 8993640    0    0     3   596 45825 92840 12  7 81  0  0
 1  0      0 500027008 217100 12222168    0    0     0   200 58532 101260  1  1 98  0  0
 4  0      0 499861632 217120 12255500    0    0     0   212 63465 110871  2  1 98  0  0
 2  0      0 499671040 217136 12255940    0    0     0   148 62773 109052  2  1 98  0  0
 2  0      0 499641696 217236 12258748    0    0     0   154 63664 109714  2  1 98  0  0
 3  0      0 499619296 217296 12259176    0    0     0   202 61753 106881  2  1 98  0  0
 7  1      0 499609184 217308 12317252    0    0     0   241 61590 106429  2  1 98  0  0
 1  0      0 499557152 217344 12318296    0    0     0   317 61984 106642  2  1 98  0  0
 6  0      0 503428992 217836 9318064    0    0     0   446 49530 104340 12  7 80  0  0
 3  0      0 500766016 217852 11392460    0    0     0   504 65387 160209  1  2 97  0  0
 6  0      0 500393408 217876 11482700    0    0     0   175 63641 142894  1  1 98  0  0
 1  0      0 500193312 217892 11594184    0    0     0    99 62904 146754  1  1 98  0  0
 5  0      0 499961920 217908 11594328    0    0     0   101 61999 148955  1  1 98  0  0
 2  0      0 500005056 217924 11594456    0    0     0   101 62118 144687  1  1 98  0  0
 4  0      0 499881024 217944 11712464    0    0     0   127 60748 147399  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 499817312 217952 11712632    0    0     0   234 60011 147765  1  1 98  0  0
 1  0      0 499787520 217968 11712768    0    0     0    88 61856 148335  1  1 98  0  0
 3  0      0 499708960 217984 11712948    0    0     0    90 62021 149202  1  1 98  0  0
 3  0      0 499770848 218008 11713128    0    0     0    91 60549 147147  1  1 98  0  0
 3  0      0 499813408 218052 11714432    0    0     0   114 60377 147589  1  1 98  0  0
 4  0      0 499735584 218132 11715592    0    0     0   247 60112 147162  1  1 98  0  0
 3  0      0 499714592 218164 11715796    0    0     0   123 60302 147626  1  1 98  0  0
 1  0      0 499708224 218184 11716000    0    0     0   152 62635 146928  1  1 98  0  0
 2  0      0 499815072 218204 11716076    0    0     0   105 61306 146487  1  1 98  0  0
 4  0      0 499861888 218220 11716236    0    0     0    99 61048 145305  1  1 98  0  0
 5  0      0 499850912 218236 11716488    0    0     0    86 60123 146069  1  1 98  0  0
 1  0      0 499869920 218248 11717388    0    0     0   130 59714 146483  1  1 98  0  0
 5  0      0 499807616 218264 11717480    0    0     0   288 59151 146547  1  1 98  0  0
 2  0      0 499766464 218280 11717680    0    0     0    98 60330 147419  1  1 98  0  0
 4  0      0 499743424 218296 11717796    0    0     0    98 59561 146027  1  1 98  0  0
32  0      0 507941440 218516 8408368    0    0     6   234 35821 73292  4  5 91  0  0
 3  0      0 500730464 218772 11383876    0    0     0   537 78441 194980  9  4 87  0  0
 1  0      0 500325440 218788 11453132    0    0     0   175 65175 149338  1  1 98  0  0
 4  0      0 500066560 218804 11559824    0    0     0   103 64968 146524  1  1 98  0  0
 2  0      0 500053664 218820 11562328    0    0     0   103 61159 147503  1  1 98  0  0
 2  0      0 499951168 218840 11562480    0    0     0   102 62213 145837  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 499912576 218848 11566236    0    0     0    69 61174 146290  1  1 98  0  0
 3  0      0 499906208 218864 11574032    0    0     0   243 61529 147032  1  1 98  0  0
 4  0      0 499732288 218880 11574208    0    0     0   100 61178 146849  1  1 98  0  0
 1  0      0 499752928 218896 11574372    0    0     0   114 59828 147577  1  1 98  0  0
 2  0      0 499524160 218916 11675308    0    0     0   102 60599 149459  1  1 98  0  0
 2  0      0 499524032 218976 11675460    0    0     0   112 62693 145485  1  1 98  0  0
 2  0      0 499529344 219068 11675736    0    0     0   130 62009 146383  1  1 98  0  0
 3  0      0 499471296 219080 11676936    0    0     0   298 60201 149005  1  1 98  0  0
 2  0      0 499551968 219096 11695860    0    0     0   131 59745 147344  1  1 98  0  0
 4  0      0 499717632 219112 11696032    0    0     0   123 59533 147878  1  1 98  0  0
 5  0      0 499653056 219128 11696196    0    0     0   144 60627 148526  1  1 98  0  0
 3  0      0 499646240 219144 11696356    0    0     0   126 60044 147057  1  1 98  0  0
 4  0      0 499630208 219160 11696620    0    0     0   122 58480 146949  1  1 98  0  0
 2  0      0 499606496 219176 11697460    0    0     0   281 59022 148670  1  1 98  0  0
 2  0      0 513223712 219216 8420744    0    0     0   210 38666 87699  1  4 96  0  0
 4  0      0 500193856 219660 11897024    0    0     7   560 75232 157250 13  4 83  0  0
 2  0      0 499284640 219676 12583240    0    0     0   148 61865 147876  1  1 98  0  0
 3  0      0 499139552 219692 12683380    0    0     0   101 63297 145586  1  1 98  0  0
 2  0      0 498955296 219708 12691400    0    0     0    98 60303 146712  1  1 98  0  0
 2  0      0 498950240 219724 12691504    0    0     0   122 60142 144504  1  1 98  0  0
 2  0      0 498800288 219740 12691668    0    0     0   104 60400 146318  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 498667008 219760 12692484    0    0     0   226 60608 145646  1  1 98  0  0
 5  0      0 498738592 219768 12692672    0    0     0   136 59553 146714  1  1 98  0  0
 7  0      0 498599328 219784 12692792    0    0     0   105 60413 144749  1  1 98  0  0
 7  0      0 498649312 219800 12692976    0    0     0   104 58935 145755  1  1 98  0  0
 2  0      0 498618304 219824 12693132    0    0     0   113 59077 145463  1  1 98  0  0
 5  0      0 498593376 219892 12693304    0    0     0   112 59061 148837  1  1 98  0  0
 4  0      0 498404832 219964 12694496    0    0     0   312 61010 150582  1  1 98  0  0
 6  0      0 498284544 219988 12694624    0    0     0   133 61822 150503  1  1 98  0  0
 6  0      0 498412992 220008 12694796    0    0     0   133 60562 149110  1  1 98  0  0
 2  0      0 498479776 220024 12695000    0    0     0   142 60923 148507  1  1 98  0  0
 4  0      0 498599680 220040 12696736    0    0     0   108 61430 144181  1  1 98  0  0
 4  0      0 498382592 220056 12843760    0    0     0   114 58667 146977  1  1 98  0  0
 4  0      0 498375008 220072 12844672    0    0     0   266 59309 143243  1  1 98  0  0
 1  0      0 498433600 220088 12844828    0    0     0   117 59590 144374  1  1 98  0  0
 3  0      0 498336960 220100 12845048    0    0     0   114 59068 145118  1  1 98  0  0
 1  0      0 498331424 220116 12845184    0    0     0   130 58323 143584  1  1 98  0  0
223  0      0 501159552 220572 8584472    0    0     0   201 43255 85889  9  7 84  0  0
 1  0      0 499654464 220624 12242908    0    0     0   533 66706 158661  5  2 93  0  0
 5  0      0 499197408 220640 12243284    0    0     0   161 61854 139067  1  1 98  0  0
 5  0      0 498839360 220656 12487072    0    0     0   104 61809 148457  1  1 98  0  0
 2  0      0 498729440 220668 12505928    0    0     0   106 61514 144945  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 498750400 220680 12506104    0    0     0   103 60489 146678  1  1 98  0  0
 7  0      0 498614816 220700 12636372    0    0     0   113 60725 148280  1  1 98  0  0
 3  0      0 498421728 220724 12636816    0    0     0   253 60461 147104  1  1 98  0  0
 3  0      0 498296192 220740 12636884    0    0     0   115 60432 145861  1  1 98  0  0
 4  0      0 498214400 220756 12637044    0    0     0    99 61011 146003  1  1 98  0  0
 4  0      0 498192992 220776 12637180    0    0     0    94 60240 145486  1  1 98  0  0
 2  0      0 498119424 220828 12637368    0    0     0   122 61188 143901  1  1 98  0  0
 4  0      0 498154656 220904 12638276    0    0     0    81 61016 145351  1  1 98  0  0
14  0      0 498060096 220944 12640336    0    0     0   306 60939 146223  1  1 98  0  0
 3  0      0 498143680 220960 12643700    0    0     0   137 60420 144662  1  1 98  0  0
 2  0      0 498257152 220976 12643808    0    0     0   146 59564 146276  1  1 98  0  0
 4  0      0 498273152 220992 12643940    0    0     0   124 59702 146432  1  1 98  0  0
 3  0      0 498266496 221008 12644164    0    0     0   115 59985 144324  1  1 98  0  0
 2  0      0 498162496 221024 12644652    0    0     0   126 61482 144857  1  1 98  0  0
 2  0      0 498184128 221040 12645196    0    0     0   268 60869 144082  1  1 98  0  0
 3  0      0 498202208 221056 12645364    0    0     0   126 60967 144615  1  1 98  0  0
 4  0      0 502960448 221516 9706164    0    0     6   309 49182 99533 12  7 80  0  0
 2  0      0 498840064 221532 13080236    0    0     0   450 65163 153963  1  2 97  0  0
 5  0      0 498376576 221548 13186088    0    0     0   162 62683 141088  1  1 98  0  0
 1  0      0 498059520 221564 13387388    0    0     0   118 61872 146499  1  1 98  0  0
 2  0      0 497638624 221580 13578908    0    0     0   100 61721 144584  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 497697376 221596 13577424    0    0     0    99 60885 147873  1  1 98  0  0
 4  0      0 497420384 221616 13579096    0    0     0   208 62169 144194  1  1 98  0  0
 3  0      0 497387936 221632 13578708    0    0     0   121 61076 145424  1  1 98  0  0
 3  0      0 497240288 221648 13579592    0    0     0    93 61581 146979  1  1 98  0  0
 4  0      0 497230112 221664 13578932    0    0     0    78 61626 145594  1  1 98  0  0
 4  0      0 497351616 221688 13578972    0    0     0    94 59431 147100  1  1 98  0  0
 2  0      0 497309152 221716 13579332    0    0     0   108 59843 145743  1  1 98  0  0
 2  0      0 497066464 221748 13769644    0    0     0   104 61122 151790  1  1 98  0  0
 4  0      0 496872960 221836 13770328    0    0     0   274 60146 148981  1  1 98  0  0
 2  0      0 496898688 221872 13770372    0    0     0   107 59999 146404  1  1 98  0  0
 2  0      0 496892960 221892 13769560    0    0     0   166 59261 145766  1  1 98  0  0
 3  0      0 497150816 221908 13770064    0    0     0   123 60605 147207  1  1 98  0  0
 3  0      0 497124640 221924 13771072    0    0     0   121 60277 146459  1  1 98  0  0
 3  0      0 497227904 221940 13771016    0    0     0   122 60086 145288  1  1 98  0  0
 2  0      0 497200544 221964 13770276    0    0     0   286 60288 148371  1  1 98  0  0
 2  0      0 497091968 221976 13770504    0    0     0   110 60005 146115  1  1 98  0  0
 2  0      0 497106048 221992 13772968    0    0     0   116 61521 145298  1  1 98  0  0
 1  0      0 497030560 222008 13772132    0    0     0   105 59598 145442  1  1 98  0  0
 1  0      0 508536736 222028 12875652    0    0     0   103 59801 134919  1  5 93  0  0
 3  0      0 500826880 222484 11466928    0    0     6   594 56606 122796 12  4 83  0  0
 3  0      0 498439616 222500 13141084    0    0     0   209 63118 146405  1  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 497777440 222516 13425536    0    0     0    82 61931 145562  1  1 98  0  0
 3  0      0 497627040 222532 13425568    0    0     0   108 62831 145017  1  1 98  0  0
 7  0      0 497442368 222548 13474304    0    0     0   121 62921 146027  1  1 98  0  0
 2  0      0 497461952 222564 13474432    0    0     0   108 60815 148354  1  1 98  0  0
 3  0      0 497297056 222584 13660900    0    0     0   188 63378 146841  1  1 98  0  0
 2  0      0 497226624 222600 13661000    0    0     0   162 64145 145622  1  1 98  0  0
 4  0      0 496962048 222616 13661292    0    0     0   113 62562 145962  1  1 98  0  0
 8  0      0 496800608 222632 13661836    0    0     0   108 61407 148630  1  1 98  0  0
 2  0      0 496715392 222648 13662136    0    0     0   107 63444 151072  1  1 98  0  0
 3  0      0 496656608 222696 13665980    0    0     0   106 62793 147377  1  1 98  0  0
 1  0      0 496688384 222776 13666920    0    0     0   304 61561 145771  1  1 98  0  0
 2  0      0 496529856 222816 13667888    0    0     0   141 60230 144203  1  1 98  0  0
 4  0      0 496642368 222836 13668468    0    0     0   140 60181 144081  1  1 98  0  0
 2  0      0 496640800 222848 13714180    0    0     0   134 61754 146745  1  1 98  0  0
 3  0      0 496648128 222864 13713808    0    0     0   142 61369 145731  1  1 98  0  0
 2  0      0 496740096 222880 13713724    0    0     0   116 59649 145287  1  1 98  0  0
 3  0      0 496628640 222896 13714868    0    0     0   186 60206 143807  1  1 98  0  0
 3  0      0 496679040 222912 13713712    0    0     0   184 60257 145517  1  1 98  0  0
 3  0      0 496582784 222928 13713240    0    0     0   141 61382 142538  1  1 98  0  0
 0  0      0 496982720 222944 13713076    0    0     0   128 54461 114453  1  1 98  0  0
 1  0      0 497010048 222960 13713084    0    0     0    81 43900 66439  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 497021056 222976 13713088    0    0     0    44 43666 66346  0  0 99  0  0
 2  0      0 497033952 222992 13713820    0    0     0   170 43413 66352  0  0 99  0  0
 0  0      0 497048288 223008 13713836    0    0     0    60 43308 66179  0  0 99  0  0
 0  0      0 497058336 223024 13713884    0    0     0    32 43486 66201  0  0 99  0  0
 1  0      0 497072608 223040 13713904    0    0     0    36 43424 66047  0  0 99  0  0
 1  0      0 497087872 223056 13713916    0    0     0    33 43288 66019  0  0 99  0  0
 1  0      0 497103296 223072 13713920    0    0     0    59 43318 66046  0  0 99  0  0
 3  0      0 497120736 223092 13714904    0    0     0   191 43440 66070  0  0 99  0  0
 0  0      0 497134080 223108 13714916    0    0     0    46 43290 65946  0  0 99  0  0
 2  0      0 497145344 223124 13714972    0    0     0    32 43231 65923  0  0 99  0  0
 0  0      0 497155552 223140 13714980    0    0     0    34 43393 65972  0  0 99  0  0
 3  0      0 497166464 223156 13714980    0    0     0    50 43671 65994  0  0 99  0  0
 4  0      0 497174944 223172 13714980    0    0     0    44 43463 66069  0  0 99  0  0
 4  0      0 497183072 223188 13715724    0    0     0   122 43326 66109  0  0 99  0  0
 2  0      0 497189984 223204 13715728    0    0     0   116 43009 65827  0  0 99  0  0
 1  0      0 497196896 223220 13715780    0    0     0    49 43140 65901  0  0 99  0  0
 0  0      0 497199744 223232 13715788    0    0     0    36 43118 65820  0  0 99  0  0
 0  0      0 497206496 223244 13715788    0    0     0    27 43079 65708  0  0 99  0  0
 0  0      0 497211360 223256 13715788    0    0     0    26 43206 65795  0  0 99  0  0
 0  0      0 497217696 223400 13716820    0    0     0   163 43587 65730  0  0 99  0  0
 0  0      0 497224000 223416 13716824    0    0     0   111 43470 65714  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 497230784 223432 13716888    0    0     0    34 43089 65644  0  0 99  0  0
 0  0      0 497236192 223448 13716888    0    0     0    51 42919 65671  0  0 99  0  0
 2  0      0 497241888 223464 13716892    0    0     0    29 43177 65870  0  0 99  0  0
 2  0      0 497246624 223480 13716900    0    0     0    28 43274 65805  0  0 99  0  0
 0  0      0 497249536 223880 13717640    0    0     0   223 43493 66112  0  0 99  0  0
 1  0      0 497251936 223896 13717640    0    0     0    98 43321 65821  0  0 99  0  0
 3  0      0 497252992 223912 13717704    0    0     0    47 43193 65656  0  0 99  0  0
 2  0      0 497254240 223928 13717712    0    0     0    38 43199 65642  0  0 99  0  0
 0  0      0 497255840 223944 13717720    0    0     0    49 42992 65633  0  0 99  0  0
 1  0      0 497256032 223960 13717724    0    0     0    46 43267 65793  0  0 99  0  0
 0  0      0 497258272 223976 13718688    0    0     0   189 43184 65608  0  0 99  0  0
 3  0      0 497263328 224000 13718704    0    0     0   171 43431 65775  0  0 99  0  0
 0  0      0 497265952 224016 13718744    0    0     0    32 43258 65662  0  0 99  0  0
 0  0      0 497268960 224032 13718756    0    0     0    38 43145 65600  0  0 99  0  0
 1  0      0 497269824 224048 13718764    0    0     0    30 42921 65770  0  0 99  0  0
 3  0      0 497272800 224064 13718764    0    0     0    27 43076 65874  0  0 99  0  0
 0  0      0 497267840 224088 13719544    0    0     0   255 43225 66121  0  0 99  0  0
 2  0      0 497268960 224104 13719544    0    0     0   108 43197 65864  0  0 99  0  0
 1  0      0 497273504 224120 13719592    0    0     0    41 43116 65772  0  0 99  0  0
 1  1      0 497276736 224132 13719604    0    0     0    33 43210 65662  0  0 99  0  0
 0  1      0 497279264 224148 13719616    0    0     0    30 42955 65563  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 497281088 224160 13719616    0    0     0    27 43149 65656  0  0 99  0  0
 0  0      0 497283456 224172 13720656    0    0     0    33 43312 65649  0  0 99  0  0
 4  0      0 497292064 224228 13720720    0    0     0   309 43661 66327  0  0 99  0  0
15  0      0 507456480 224504 8478392    0    0     0   246 27395 39783  4  5 91  0  0
 3  0      0 503567936 224832 8538380    0    0     0   706 97801 227283 11  4 86  0  0
 6  0      0 503381472 224876 8541244    0    0     0   419 88773 210590  3  1 96  0  0
87  0      0 509724608 224972 8488456    0    0     0   329 56615 126116  4  5 91  0  0
 7  0      0 503196736 225436 8600316    0    0     6   630 96292 226698 12  4 84  0  0
 2  0      0 502869920 225512 8602272    0    0     0   394 87757 203923  3  1 96  0  0
 0  0      0 513084448 225560 8498740    0    0     0   300 68760 158609  2  3 94  0  0
 6  0      0 502791584 225988 8664928    0    0     6   720 82748 182763 14  4 82  0  0
 6  0      0 502365920 226120 8666724    0    0     0   380 83789 192342  3  1 96  0  0
 1  0      0 502354144 226136 8668540    0    0     0   299 85182 194346  3  1 96  0  0
 6  0      0 502972192 226616 8716160    0    0     0   688 65589 131338 13  6 80  0  0
 5  0      0 502171936 226732 8725660    0    0     0   319 83224 182731  3  1 96  0  0
 4  0      0 501774688 226760 8728952    0    0     0   358 84344 188478  3  1 96  0  0
 1  0      0 513515328 226768 8517376    0    0     0   284 74548 163023  3  4 93  0  0
 3  0      0 502050976 227228 8785200    0    0     0   650 69208 147531 13  4 83  0  0
 5  0      0 501505888 227348 8792468    0    0     0   346 79074 165341  3  1 96  0  0
 6  0      0 501092704 227372 8793852    0    0     0   262 81403 169699  3  1 96  0  0
 6  0      0 501333056 227384 8795264    0    0     0   250 81015 168566  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 502665600 227848 9865148    0    0     8   696 64796 121524 13  6 81  0  0
