Linux 5.15.0-131-generic (node0.parthaw-244100.hyflowtm-pg0.clemson.cloudlab.us) 	03/01/2025 	_x86_64_	(128 CPU)

11:22:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:35 AM     all      0.90      0.16      1.24      0.01      0.00     97.70
12:47:45 AM     all      0.89      0.16      1.33      0.02      0.00     97.60
12:47:55 AM     all      0.90      0.18      1.31      0.01      0.00     97.61
12:48:05 AM     all      0.89      0.17      1.29      0.01      0.00     97.64
12:48:15 AM     all      0.92      0.17      1.31      0.01      0.00     97.60
12:48:25 AM     all      0.99      0.16      1.27      0.01      0.00     97.57
12:48:35 AM     all      0.87      0.19      1.30      0.01      0.00     97.63
12:48:45 AM     all      0.88      0.18      1.30      0.03      0.00     97.60
12:48:55 AM     all      0.88      0.19      1.27      0.02      0.00     97.64
12:49:05 AM     all      0.90      0.21      1.28      0.01      0.00     97.60
12:49:15 AM     all      0.92      0.18      1.33      0.01      0.00     97.57
12:49:25 AM     all      0.89      0.17      1.29      0.03      0.00     97.62
12:49:35 AM     all      0.92      0.16      1.25      0.01      0.00     97.65
12:49:45 AM     all      0.90      0.19      1.30      0.01      0.00     97.61
12:49:55 AM     all      0.90      0.16      1.28      0.01      0.00     97.66
12:50:05 AM     all      0.91      0.15      1.27      0.01      0.00     97.67
12:50:15 AM     all      4.46      0.09      5.95      0.04      0.00     89.46
12:50:25 AM     all      4.28      4.68      4.02      0.09      0.00     86.93
12:50:35 AM     all      0.90      0.17      1.35      0.01      0.00     97.57
12:50:45 AM     all      0.91      0.18      1.35      0.01      0.00     97.54
12:50:55 AM     all      0.89      0.15      1.31      0.02      0.00     97.63
12:51:05 AM     all      0.90      0.17      1.31      0.02      0.00     97.61
12:51:15 AM     all      0.90      0.17      1.35      0.01      0.00     97.57
12:51:25 AM     all      0.89      0.17      1.29      0.03      0.00     97.62
12:51:35 AM     all      0.89      0.18      1.31      0.02      0.00     97.61
12:51:45 AM     all      0.94      0.18      1.29      0.01      0.00     97.58
12:51:55 AM     all      0.97      0.17      1.26      0.01      0.00     97.58
12:52:05 AM     all      1.00      0.17      1.26      0.02      0.00     97.54
12:52:15 AM     all      0.94      0.18      1.28      0.01      0.00     97.59
12:52:25 AM     all      0.91      0.17      1.28      0.02      0.00     97.62
12:52:35 AM     all      0.91      0.17      1.29      0.01      0.00     97.61
12:52:45 AM     all      0.94      0.21      1.27      0.01      0.00     97.57
12:52:55 AM     all      0.90      0.19      1.29      0.01      0.00     97.61
12:53:05 AM     all      0.88      0.19      1.27      0.02      0.00     97.64
12:53:15 AM     all      0.93      0.16      1.31      0.01      0.00     97.59
12:53:25 AM     all      0.91      0.17      1.28      0.03      0.00     97.61
12:53:35 AM     all      0.90      0.17      1.25      0.01      0.00     97.67
12:53:45 AM     all      0.93      0.17      1.31      0.01      0.00     97.58
12:53:55 AM     all      0.22      0.11      0.34      0.01      0.00     99.32
12:54:05 AM     all      0.14      0.09      0.29      0.00      0.00     99.47
12:54:15 AM     all      0.18      0.10      0.33      0.01      0.00     99.38
12:54:25 AM     all      0.17      0.10      0.30      0.01      0.00     99.42
12:54:35 AM     all      0.16      0.11      0.30      0.00      0.00     99.42
12:54:45 AM     all      0.18      0.10      0.30      0.01      0.00     99.42
12:54:55 AM     all      0.17      0.12      0.30      0.00      0.00     99.41
12:55:05 AM     all      0.17      0.10      0.32      0.01      0.00     99.40
12:55:15 AM     all      0.17      0.10      0.30      0.00      0.00     99.42
12:55:25 AM     all      0.16      0.10      0.30      0.02      0.00     99.42
12:55:35 AM     all      0.18      0.11      0.31      0.00      0.00     99.40
12:55:45 AM     all      0.17      0.11      0.32      0.01      0.00     99.40
12:55:55 AM     all      0.17      0.11      0.32      0.00      0.00     99.40
12:56:05 AM     all      0.16      0.11      0.34      0.01      0.00     99.39
12:56:15 AM     all      0.19      0.09      0.29      0.00      0.00     99.42
12:56:25 AM     all      0.17      0.11      0.33      0.02      0.00     99.37
12:56:35 AM     all      0.16      0.12      0.31      0.00      0.00     99.40
12:56:45 AM     all      0.18      0.11      0.32      0.00      0.00     99.39
12:56:55 AM     all      0.17      0.10      0.30      0.00      0.00     99.43
12:57:05 AM     all      0.15      0.10      0.30      0.01      0.00     99.44
12:57:15 AM     all      0.17      0.10      0.31      0.00      0.00     99.41
12:57:25 AM     all      0.18      0.10      0.30      0.03      0.00     99.39
12:57:35 AM     all      0.16      0.10      0.30      0.00      0.00     99.44
12:57:45 AM     all      0.18      0.10      0.30      0.01      0.00     99.41
12:57:55 AM     all      0.18      0.08      0.30      0.00      0.00     99.44
12:58:05 AM     all      0.16      0.10      0.30      0.00      0.00     99.44
12:58:15 AM     all      0.16      0.11      0.31      0.01      0.00     99.42
12:58:25 AM     all      0.19      0.10      0.32      0.02      0.00     99.37
12:58:35 AM     all      0.16      0.10      0.32      0.00      0.00     99.41
12:58:45 AM     all      0.16      0.09      0.31      0.01      0.00     99.44
12:58:55 AM     all      0.19      0.11      0.29      0.00      0.00     99.41
12:59:05 AM     all      0.17      0.10      0.32      0.01      0.00     99.40
12:59:15 AM     all      0.15      0.10      0.30      0.00      0.00     99.44
12:59:25 AM     all      0.20      0.10      0.32      0.03      0.00     99.36
12:59:35 AM     all      0.17      0.10      0.28      0.01      0.00     99.44
12:59:45 AM     all      0.16      0.10      0.26      0.01      0.00     99.48
12:59:55 AM     all      0.18      0.10      0.30      0.01      0.00     99.41
01:00:05 AM     all      0.16      0.10      0.29      0.00      0.00     99.45
01:00:15 AM     all      0.17      0.10      0.26      0.01      0.00     99.47
01:00:25 AM     all      0.20      0.10      0.28      0.03      0.00     99.40
01:00:35 AM     all      0.17      0.08      0.25      0.00      0.00     99.50
01:00:45 AM     all      0.16      0.09      0.31      0.01      0.00     99.44
01:00:55 AM     all      0.17      0.08      0.28      0.01      0.00     99.46
01:01:05 AM     all      0.18      0.09      0.32      0.00      0.00     99.39
01:01:15 AM     all      0.17      0.10      0.30      0.01      0.00     99.42
01:01:25 AM     all      0.20      0.10      0.32      0.02      0.00     99.35
01:01:35 AM     all      0.64      0.09      4.15      0.02      0.00     95.10
01:01:45 AM     all      8.49      4.81      3.96      0.08      0.00     82.66
01:01:55 AM     all      2.22      0.74      1.12      0.03      0.00     95.89
01:02:05 AM     all      2.19      0.80      1.57      0.01      0.00     95.42
01:02:15 AM     all      8.43      4.81      6.80      0.05      0.00     79.91
01:02:25 AM     all      2.08      0.90      1.17      0.04      0.00     95.81
01:02:35 AM     all      2.10      0.91      1.08      0.02      0.00     95.90
01:02:45 AM     all      8.53      4.76      6.25      0.05      0.00     80.41
01:02:55 AM     all      2.01      0.98      1.20      0.04      0.00     95.78
01:03:05 AM     all      1.99      0.99      1.15      0.02      0.00     95.85
01:03:15 AM     all      1.45      0.67      3.04      0.01      0.00     94.82
01:03:25 AM     all      8.97      5.38      4.42      0.06      0.00     81.17
01:03:35 AM     all      1.99      1.04      1.12      0.03      0.00     95.82
01:03:45 AM     all      2.07      1.11      1.12      0.02      0.00     95.68
01:03:55 AM     all      8.40      4.65      6.97      0.04      0.00     79.93
01:04:05 AM     all      1.76      1.03      1.33      0.03      0.00     95.85
01:04:15 AM     all      1.81      1.00      1.13      0.02      0.00     96.04
01:04:25 AM     all      1.83      1.02      1.10      0.01      0.00     96.04
01:04:35 AM     all      1.43      0.62      3.44      0.01      0.00     94.48
01:04:45 AM     all      8.32      4.76      3.92      0.03      0.00     82.96
01:04:55 AM     all      1.45      0.29      0.65      0.02      0.00     97.58
01:05:05 AM     all      1.43      0.27      0.62      0.03      0.00     97.65
01:05:15 AM     all      1.44      0.30      0.63      0.04      0.00     97.60
01:05:25 AM     all      1.41      0.34      0.60      0.01      0.00     97.64
01:05:35 AM     all      1.44      0.28      3.98      0.01      0.00     94.29
01:05:45 AM     all      8.03      4.59      3.94      0.06      0.00     83.39
01:05:55 AM     all      1.48      0.31      0.66      0.02      0.00     97.53
01:06:05 AM     all      1.44      0.32      0.67      0.04      0.00     97.54
01:06:15 AM     all      1.51      0.29      0.67      0.03      0.00     97.49
01:06:25 AM     all      1.45      0.38      0.67      0.02      0.00     97.49
01:06:35 AM     all      1.39      0.26      3.60      0.02      0.00     94.73
01:06:45 AM     all      7.97      4.51      3.78      0.02      0.00     83.72
01:06:55 AM     all      1.20      0.24      0.63      0.03      0.00     97.90
01:07:05 AM     all      1.29      0.25      0.52      0.03      0.00     97.91
01:07:15 AM     all      1.34      0.26      0.55      0.02      0.00     97.83
01:07:25 AM     all      1.28      0.25      0.53      0.02      0.00     97.92
01:07:35 AM     all      1.31      0.26      0.54      0.02      0.00     97.87
01:07:45 AM     all      1.30      0.30      0.54      0.02      0.00     97.84
01:07:55 AM     all      1.28      0.25      0.50      0.01      0.00     97.96
01:08:05 AM     all      1.29      0.23      3.33      0.01      0.00     95.15
01:08:15 AM     all      7.92      4.55      4.10      0.02      0.00     83.41
01:08:25 AM     all      1.14      0.21      0.63      0.01      0.00     98.00
01:08:35 AM     all      1.36      0.25      0.56      0.02      0.00     97.82
01:08:45 AM     all      1.33      0.23      0.53      0.02      0.00     97.89
01:08:55 AM     all      1.31      0.22      0.52      0.01      0.00     97.94
01:09:05 AM     all      1.34      0.23      0.53      0.03      0.00     97.87
01:09:15 AM     all      1.32      0.31      0.53      0.03      0.00     97.81
01:09:25 AM     all      1.32      0.23      0.51      0.02      0.00     97.92
01:09:35 AM     all      1.12      0.20      3.21      0.01      0.00     95.47
01:09:45 AM     all      8.11      4.51      4.28      0.04      0.00     83.05
01:09:55 AM     all      0.81      0.15      1.34      0.02      0.00     97.69
01:10:05 AM     all      0.83      0.15      1.37      0.01      0.00     97.63
01:10:15 AM     all      0.82      0.16      1.33      0.02      0.00     97.67
01:10:25 AM     all      0.83      0.17      1.27      0.02      0.00     97.71
01:10:35 AM     all      0.82      0.17      1.31      0.02      0.00     97.68
01:10:45 AM     all      0.81      0.16      1.31      0.02      0.00     97.71
01:10:55 AM     all      0.77      0.16      1.31      0.02      0.00     97.73
01:11:05 AM     all      0.78      0.17      1.31      0.02      0.00     97.73
01:11:15 AM     all      0.78      0.16      1.30      0.01      0.00     97.75
01:11:25 AM     all      0.78      0.17      1.27      0.01      0.00     97.77
01:11:35 AM     all      0.78      0.16      1.29      0.01      0.00     97.75
01:11:45 AM     all      0.79      0.17      1.36      0.01      0.00     97.67
01:11:55 AM     all      0.77      0.15      1.31      0.01      0.00     97.75
01:12:05 AM     all      0.76      0.19      1.29      0.01      0.00     97.74
01:12:15 AM     all      0.77      0.21      1.31      0.02      0.00     97.70
01:12:25 AM     all      0.76      0.17      1.28      0.02      0.00     97.77
01:12:35 AM     all      0.75      0.17      1.32      0.01      0.00     97.74
01:12:45 AM     all      0.81      0.16      1.35      0.01      0.00     97.67
01:12:55 AM     all      0.77      0.16      1.28      0.01      0.00     97.78
01:13:05 AM     all      0.72      0.16      1.30      0.01      0.00     97.80
01:13:15 AM     all      0.77      0.16      1.27      0.01      0.00     97.80
01:13:25 AM     all      7.90      4.50      7.04      0.01      0.00     80.55
01:13:35 AM     all      0.78      0.21      1.52      0.04      0.00     97.45
01:13:45 AM     all      0.79      0.17      1.36      0.02      0.00     97.66
01:13:55 AM     all      0.78      0.15      1.31      0.01      0.00     97.75
01:14:05 AM     all      0.80      0.17      1.32      0.01      0.00     97.71
01:14:15 AM     all      0.81      0.17      1.34      0.03      0.00     97.66
01:14:25 AM     all      0.82      0.16      1.31      0.02      0.00     97.70
01:14:35 AM     all      0.81      0.15      1.28      0.03      0.00     97.72
01:14:45 AM     all      0.81      0.17      1.30      0.01      0.00     97.71
01:14:55 AM     all      0.81      0.16      1.29      0.02      0.00     97.73
01:15:05 AM     all      0.80      0.16      1.29      0.01      0.00     97.73
01:15:15 AM     all      0.79      0.15      1.29      0.01      0.00     97.75
01:15:25 AM     all      0.82      0.17      1.29      0.02      0.00     97.71
01:15:35 AM     all      0.78      0.15      1.32      0.01      0.00     97.74
01:15:45 AM     all      0.80      0.19      1.31      0.02      0.00     97.69
01:15:55 AM     all      0.82      0.20      1.28      0.01      0.00     97.69
01:16:05 AM     all      0.83      0.17      1.26      0.01      0.00     97.73
01:16:15 AM     all      0.82      0.16      1.27      0.01      0.00     97.74
01:16:25 AM     all      0.79      0.16      1.28      0.01      0.00     97.76
01:16:35 AM     all      0.80      0.17      1.28      0.03      0.00     97.72
01:16:45 AM     all      0.57      0.10      3.61      0.02      0.00     95.70
01:16:55 AM     all      7.95      4.67      4.49      0.04      0.00     82.86
01:17:05 AM     all      0.87      0.15      1.38      0.02      0.00     97.58
01:17:15 AM     all      0.86      0.16      1.33      0.02      0.00     97.62
01:17:25 AM     all      0.89      0.16      1.32      0.01      0.00     97.62
01:17:35 AM     all      0.94      0.17      1.26      0.01      0.00     97.61
01:17:45 AM     all      0.94      0.16      1.33      0.01      0.00     97.56
01:17:55 AM     all      0.94      0.15      1.32      0.02      0.00     97.57
01:18:05 AM     all      0.91      0.17      1.26      0.01      0.00     97.66
01:18:15 AM     all      0.88      0.17      1.32      0.01      0.00     97.64
01:18:25 AM     all      0.89      0.18      1.32      0.01      0.00     97.59
01:18:35 AM     all      0.85      0.17      1.34      0.01      0.00     97.63
01:18:45 AM     all      0.89      0.17      1.26      0.01      0.00     97.66
01:18:55 AM     all      0.87      0.16      1.30      0.03      0.00     97.63
01:19:05 AM     all      0.87      0.17      1.31      0.01      0.00     97.64
01:19:15 AM     all      0.86      0.18      1.32      0.01      0.00     97.64
01:19:25 AM     all      0.85      0.20      1.30      0.01      0.00     97.64
01:19:35 AM     all      0.87      0.20      1.30      0.02      0.00     97.61
01:19:45 AM     all      0.87      0.16      1.30      0.01      0.00     97.67
01:19:55 AM     all      0.86      0.17      1.31      0.03      0.00     97.64
01:20:05 AM     all      0.88      0.17      1.29      0.01      0.00     97.65
01:20:15 AM     all      0.84      0.17      1.32      0.01      0.00     97.67
01:20:25 AM     all      0.88      0.16      1.25      0.01      0.00     97.71
01:20:35 AM     all      0.84      0.15      1.28      0.01      0.00     97.73
01:20:45 AM     all      7.94      4.46      8.01      0.01      0.00     79.58
01:20:55 AM     all      0.77      0.24      1.65      0.01      0.00     97.32
01:21:05 AM     all      0.88      0.16      1.36      0.01      0.00     97.60
01:21:15 AM     all      0.87      0.16      1.33      0.01      0.00     97.62
01:21:25 AM     all      0.83      0.18      1.31      0.01      0.00     97.67
01:21:35 AM     all      0.85      0.18      1.33      0.01      0.00     97.63
01:21:45 AM     all      0.85      0.18      1.29      0.01      0.00     97.67
01:21:55 AM     all      0.84      0.18      1.28      0.04      0.00     97.67
01:22:05 AM     all      0.86      0.15      1.27      0.03      0.00     97.69
01:22:15 AM     all      0.85      0.17      1.30      0.01      0.00     97.67
01:22:25 AM     all      0.85      0.16      1.24      0.01      0.00     97.73
01:22:35 AM     all      0.85      0.15      1.28      0.01      0.00     97.71
01:22:45 AM     all      0.87      0.16      1.29      0.02      0.00     97.66
01:22:55 AM     all      0.85      0.17      1.27      0.01      0.00     97.70
Average:        all      1.54      0.60      1.56      0.02      0.00     96.29
