Linux 5.15.0-131-generic (node0.parthaw-244253.hyflowtm-pg0.clemson.cloudlab.us) 	03/01/2025 	_x86_64_	(48 CPU)

11:14:19 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11:59:29 PM 256886028 257765724   4336500      1.64    171992   2155128  26427196      9.70    692608   5284444       436
11:59:39 PM 252933500 253814404   5659916      2.14    172088   4776076  37622236     13.81    692720   9145452       360
11:59:49 PM 252682528 253563680   5832212      2.21    172108   4854428  37812180     13.88    692740   9376400       420
11:59:59 PM 252431424 253312800   5932752      2.25    172124   5004656  38045088     13.97    692756   9648100       288
12:00:09 AM 252340952 253222656   5975368      2.26    172188   5051792  38091936     13.98    692812   9712036       436
12:00:19 AM 252255708 253137400   6021004      2.28    172224   5091636  38177192     14.01    692888   9803880       368
12:00:29 AM 252166400 253048368   6109760      2.31    172244   5091892  38264600     14.05    692904   9890616       280
12:00:39 AM 252110320 252992764   6165292      2.34    172260   5092324  38303276     14.06    692924   9937424       284
12:00:49 AM 252085396 252968128   6189528      2.34    172336   5092556  38296788     14.06    692992   9941680       388
12:00:59 AM 252039692 252922724   6235020      2.36    172420   5092760  38324084     14.07    693080   9975908       396
12:01:09 AM 252038072 252921384   6236156      2.36    172436   5092992  38305740     14.06    693100   9968552       256
12:01:19 AM 252042240 252925760   6180816      2.34    172452   5143928  38268876     14.05    693116   9939808        44
12:01:29 AM 252032100 252915900   6190728      2.34    172460   5144204  38280008     14.05    693124   9947644        40
12:01:39 AM 251976692 252861048   6245508      2.37    172476   5144760  38313964     14.07    693144   9977400       488
12:01:49 AM 251959436 252844040   6251628      2.37    172492   5155936  38322780     14.07    693156   9990188       288
12:01:59 AM 253567840 254454780   5502136      2.08    172696   4290620  36427832     13.37    693380   8442452      1372
12:02:09 AM 251321032 252208224   5928328      2.25    172712   6110324  39029196     14.33    693392  10675900       532
12:02:19 AM 250987352 251874912   6028044      2.28    172732   6344912  39345652     14.44    693412  10965024       192
12:02:29 AM 250885832 251773516   6127832      2.32    172748   6345084  39410104     14.47    693428  11031276       196
12:02:39 AM 250851996 251739836   6162996      2.33    172764   6345248  39392524     14.46    693444  11074876       192
12:02:49 AM 250783356 251671368   6229644      2.36    172780   6345404  39476924     14.49    693460  11123844       176
12:02:59 AM 250662804 251551340   6348812      2.40    172800   6345876  39580032     14.53    693480  11202732       564
12:03:09 AM 250621260 251509988   6390744      2.42    172816   6346044  39558952     14.52    693496  11258532       132
12:03:19 AM 250702268 251591220   6312652      2.39    172840   6346232  39542516     14.52    693520  11214336       152
12:03:29 AM 250688416 251577536   6324536      2.40    172892   6346408  39553076     14.52    693564  11213424       320
12:03:39 AM 250553684 251443060   6455668      2.45    172972   6346568  39599992     14.54    693648  11317896       264
12:03:49 AM 250526000 251415660   6486500      2.46    173008   6346756  39665616     14.56    693688  11383380       284
12:03:59 AM 250672404 251562600   6338116      2.40    173024   6347320  39527300     14.51    693704  11228244       264
12:04:09 AM 250714700 251605068   6297620      2.39    173040   6347480  39438232     14.48    693720  11162576       184
12:04:19 AM 250696100 251586728   6316632      2.39    173056   6347656  39444104     14.48    693736  11183096       184
12:04:29 AM 250589132 251479900   6344740      2.40    173072   6426300  39532464     14.51    693752  11238408       168
12:04:39 AM 250547624 251438600   6385532      2.42    173104   6426480  39596412     14.54    693784  11337984       332
12:04:49 AM 250530848 251422040   6401364      2.42    173120   6426648  39602968     14.54    693804  11335724       348
12:04:59 AM 254911080 255803028   2048016      0.78    173164   6427276   8792140      3.23   3813644   4104560      1080
12:05:09 AM 252020052 252913828   5788948      2.19    173376   5551952  38231268     14.03    694056  10001932       348
12:05:19 AM 251227316 252121292   6071328      2.30    173392   6058664  39196528     14.39    694072  10737936       104
12:05:29 AM 250864284 251758460   6250988      2.37    173408   6243948  39545728     14.52    694088  11086396       116
12:05:39 AM 250829440 251723852   6279800      2.38    173424   6244124  39583244     14.53    694104  11084748        44
12:05:49 AM 250865660 251760220   6248244      2.37    173440   6244304  39572688     14.53    694120  11069916        32
12:05:59 AM 250724804 251619584   6390000      2.42    173456   6244512  39632464     14.55    694132  11213264       324
12:06:09 AM 250539788 251435060   6570948      2.49    173476   6244964  39776632     14.60    694156  11355064       496
12:06:19 AM 250408484 251304008   6586276      2.49    173496   6363560  39954788     14.67    694176  11499616       332
12:06:29 AM 250429500 251325180   6567668      2.49    173516   6363716  39959472     14.67    694192  11497892       264
12:06:39 AM 250321956 251217900   6672732      2.53    173592   6363900  39962988     14.67    694268  11561268       328
12:06:49 AM 250335796 251231984   6657628      2.52    173660   6364080  39985256     14.68    694340  11582008       332
12:06:59 AM 250342772 251239184   6650352      2.52    173676   6364276  40003996     14.69    694356  11563028       356
12:07:09 AM 250450956 251348024   6544668      2.48    173696   6364880  39866224     14.63    694420  11433728       604
12:07:19 AM 250414876 251312216   6579644      2.49    173712   6365148  39854660     14.63    694496  11467568       428
12:07:29 AM 250397384 251294892   6593720      2.50    173728   6365312  39880948     14.64    694512  11495608       304
12:07:39 AM 250387060 251284780   6602536      2.50    173744   6365500  39880948     14.64    694528  11477616       308
12:07:49 AM 250376720 251274648   6617844      2.51    173760   6365684  39940696     14.66    694544  11511440       284
12:07:59 AM 253411636 254311436   5461480      2.07    173980   4481580  36616592     13.44    694768   8607052       532
12:08:09 AM 249898684 250798812   6154544      2.33    173996   7302908  40401924     14.83    694784  12104016        76
12:08:19 AM 249871168 250771648   6181628      2.34    174016   7303072  40377324     14.82    694804  12019012        52
12:08:29 AM 249561844 250462604   6333468      2.40    174032   7457944  40647276     14.92    694816  12377740        36
12:08:39 AM 249235920 250137504   6449000      2.44    174048   7667532  40918428     15.02    694836  12642172       196
12:08:49 AM 249272728 250174108   6415308      2.43    174064   7667716  40945792     15.03    694852  12622308       300
12:08:59 AM 249009168 249911336   6676300      2.53    174080   7668188  41102072     15.09    694868  12870460       492
12:09:09 AM 249002064 249904344   6681696      2.53    174100   7668360  41110248     15.09    694888  12857480       272
12:09:19 AM 248971948 249874436   6609952      2.50    174120   7770048  41208272     15.13    694908  12906416       176
12:09:29 AM 248879160 249781624   6704356      2.54    174152   7770204  41247912     15.14    694940  13026764       268
12:09:39 AM 248821008 249723648   6763192      2.56    174240   7770388  41310608     15.17    695028  13061480       460
12:09:49 AM 248769840 249672732   6815140      2.58    174288   7770572  41380156     15.19    695076  13126840       508
12:09:59 AM 248897516 249801136   6687728      2.53    174304   7771140  41245768     15.14    695092  12987672       904
12:10:09 AM 249037760 249941552   6544640      2.48    174320   7771328  41039880     15.07    695108  12812832       496
12:10:19 AM 249010416 249914768   6575880      2.49    174332   7771512  40805484     14.98    695120  12870056       184
12:10:29 AM 249029452 249933536   6554268      2.48    174344   7771668  41077008     15.08    695132  12826160       192
12:10:39 AM 248914560 249818952   6667976      2.53    174360   7771832  41146520     15.10    695148  12913996       176
12:10:49 AM 248941060 249845444   6641260      2.52    174376   7771992  41161396     15.11    695164  12953060       128
12:10:59 AM 248931576 249836612   6650516      2.52    174392   7772548  41206720     15.13    695180  12966536       152
12:11:09 AM 252625360 253532636   5642568      2.14    174604   5086956  37497700     13.77    695396   9392256       272
12:11:19 AM 250093928 251001416   6214744      2.35    174620   7042936  40156660     14.74    695412  11889708       212
12:11:29 AM 249919616 250827372   6389660      2.42    174640   7043092  40257852     14.78    695432  11943508        60
12:11:39 AM 249565656 250473492   6733312      2.55    174656   7052648  40531352     14.88    695448  12331056        40
12:11:49 AM 249662900 250570952   6637192      2.51    174672   7052816  40436364     14.84    695464  12204376        12
12:11:59 AM 249709156 250617520   6588828      2.50    174688   7053004  40462540     14.85    695480  12189616       340
12:12:09 AM 249564840 250473752   6732176      2.55    174704   7053472  40600260     14.90    695496  12306636       624
12:12:19 AM 249342432 250251480   6956832      2.64    174720   7053616  40715540     14.95    695512  12498280       420
12:12:29 AM 249318796 250228064   6980940      2.64    174736   7053756  40800292     14.98    695528  12552160       264
12:12:39 AM 249428488 250337968   6868924      2.60    174760   7053924  40724524     14.95    695552  12468868       268
12:12:49 AM 249343448 250253040   6958812      2.64    174844   7054088  40701940     14.94    695624  12555136       316
12:12:59 AM 249271852 250181712   7024268      2.66    174908   7054244  40816224     14.98    695704  12602780       504
12:13:09 AM 249288492 250198972   7009868      2.66    174924   7054772  40838612     14.99    695716  12601548       592
12:13:19 AM 249370872 250281344   6927608      2.62    174936   7054944  40646400     14.92    695728  12468092       312
12:13:29 AM 249527832 250438672   6771216      2.56    174952   7055096  40534276     14.88    695744  12323212       324
12:13:39 AM 249528452 250439396   6771436      2.56    174968   7055252  40587016     14.90    695760  12370596       408
12:13:49 AM 249435440 250346432   6863040      2.60    174984   7055416  40633900     14.92    695776  12456244       288
12:13:59 AM 249369296 250280584   6928332      2.62    174992   7055572  40699536     14.94    695784  12508008       180
12:14:09 AM 249359160 250270964   6937492      2.63    175004   7056120  40678032     14.93    695796  12469512       140
12:14:19 AM 255714644 256628352   5252360      1.99    175224   2389824  34144492     12.53    696104   6353196       960
12:14:29 AM 249709700 250623868   6141000      2.33    175240   7501948  40542452     14.88    696040  12221752       324
12:14:39 AM 248234280 249150240   6506192      2.46    175260   8607568  41813800     15.35    696056  13651528       160
12:14:49 AM 248115116 249031292   6630872      2.51    175272   8607704  41664472     15.30    696072  13777184       148
12:14:59 AM 248222864 249139028   6517316      2.47    175284   8607868  41884732     15.38    696084  13639948       140
12:15:09 AM 248103460 249020264   6634024      2.51    175300   8608020  41950548     15.40    696100  13792556       104
12:15:19 AM 247572884 248489880   6829876      2.59    175316   8946352  42453696     15.58    696116  14311912       364
12:15:29 AM 247612360 248529744   6787816      2.57    175332   8946516  42471264     15.59    696124  14263168       264
12:15:39 AM 247474056 248391788   6928276      2.62    175348   8946652  42545476     15.62    696140  14430868       384
12:15:49 AM 247581948 248499936   6817972      2.58    175364   8946812  42465396     15.59    696156  14272172       212
12:15:59 AM 247586436 248504368   6815584      2.58    175396   8946968  42436380     15.58    696196  14322600       264
12:16:09 AM 247387836 248306052   7010224      2.66    175484   8947116  42565028     15.63    696276  14458072       368
12:16:19 AM 247373108 248291576   7028180      2.66    175540   8947688  42637308     15.65    696332  14473848       724
12:16:29 AM 247256720 248176128   7138932      2.70    175552   8947856  42700564     15.68    696352  14566900       216
12:16:39 AM 247552352 248471620   6848152      2.59    175564   8948008  42381416     15.56    696364  14267172       228
12:16:49 AM 247723932 248643040   6677784      2.53    175580   8948168  42280220     15.52    696380  14107480       276
12:16:59 AM 247583080 248502524   6759736      2.56    175596   9005000  42338988     15.54    696396  14233880       232
12:17:09 AM 247524972 248445008   6814476      2.58    175612   9005156  42422472     15.57    696412  14283168       220
12:17:19 AM 247393996 248314212   6948396      2.63    175628   9005712  42502556     15.60    696428  14436708       800
12:17:29 AM 247441952 248362568   6897896      2.61    175640   9005868  42502940     15.60    696440  14389544       376
12:17:39 AM 250626028 251546928   3720536      1.41    175656   9006068  31632576     11.61   4398564   7619444       404
12:17:49 AM 250607532 251528904   5979380      2.26    175872   6760300  39475552     14.49    696680  11372512       156
12:17:59 AM 249415628 250337196   6497484      2.46    175892   7435424  40696992     14.94    696696  12490588       152
12:18:09 AM 248635892 249557676   6544224      2.48    175908   8166076  41585728     15.27    696712  13275336       148
12:18:19 AM 247943928 248865988   6921472      2.62    175924   8480636  42142344     15.47    696728  13965128       176
12:18:29 AM 247981588 248903960   6882968      2.61    175940   8480796  42075852     15.45    696744  13897080       136
12:18:39 AM 247999656 248922420   6868976      2.60    175956   8480944  42097328     15.45    696760  13832228       288
12:18:49 AM 247815140 248738096   7048404      2.67    175972   8481400  42238980     15.51    696776  14063120       128
12:18:59 AM 247561336 248484420   7305092      2.77    175988   8481576  42442512     15.58    696792  14269160       116
12:19:09 AM 247547056 248470408   7319504      2.77    176004   8481712  42567140     15.63    696808  14319728       104
12:19:19 AM 247582320 248505744   7281268      2.76    176024   8481872  42444072     15.58    696828  14283592       108
12:19:29 AM 247523600 248447248   7341212      2.78    176108   8482016  42498540     15.60    696172  14330592        60
12:19:39 AM 247543660 248467480   7321908      2.77    176196   8482148  42555708     15.62    696260  14315484       212
12:19:49 AM 247402880 248327408   7462504      2.83    176240   8482716  42586948     15.63    696308  14425524       308
12:19:59 AM 247478084 248402696   7389144      2.80    176256   8482860  42556904     15.62    696320  14349440       520
12:20:09 AM 247676176 248601056   7187808      2.72    176272   8483032  42373296     15.56    696344  14151844       356
12:20:19 AM 247574660 248499636   7290924      2.76    176284   8483192  42385776     15.56    696356  14230524       484
12:20:29 AM 247603468 248528608   7258168      2.75    176296   8483340  42422124     15.57    696368  14232736       496
12:20:39 AM 247485984 248411360   7374556      2.79    176312   8483504  42483060     15.60    696384  14351936       368
12:20:49 AM 247530216 248456128   7332028      2.78    176328   8484028  42465096     15.59    696400  14321220       356
12:20:59 AM 247783184 248709860   7081476      2.68    176344   8484192  42187324     15.49    696416  14009332       176
12:21:09 AM 247791148 248717856   7073936      2.68    176360   8484200  42183316     15.49    696428  14010100        48
12:21:19 AM 247800316 248727052   7064620      2.68    176380   8484204  42179132     15.48    696448  14008304         8
12:21:29 AM 247807792 248734508   7057128      2.67    176396   8484204  42179132     15.48    696456  14007952        36
12:21:39 AM 247815476 248742248   7049484      2.67    176412   8484208  42183316     15.49    696480  14009200       148
12:21:49 AM 247826684 248753640   7037940      2.67    176428   8484520  42179132     15.48    696492  14008132       324
12:21:59 AM 247832216 248759208   7032392      2.66    176444   8484520  42179132     15.48    696504  14007552        16
12:22:09 AM 247837868 248764928   7026644      2.66    176460   8484524  42179132     15.48    696524  14006656       284
12:22:19 AM 247842728 248769812   7021764      2.66    176476   8484528  42179132     15.48    696544  14006496        24
12:22:29 AM 247846384 248773536   7018092      2.66    176488   8484532  42179132     15.48    696552  14006920        24
12:22:39 AM 247851612 248778788   7012848      2.66    176504   8484532  42179132     15.48    696564  14007392        16
12:22:49 AM 247855912 248783312   7008168      2.65    176520   8484916  42179132     15.48    696588  14009372       296
12:22:59 AM 247857204 248784800   7006876      2.65    176540   8484920  42183308     15.49    696600  14010612        36
12:23:09 AM 247859720 248787344   7004376      2.65    176556   8484920  42179132     15.48    696616  14009324         8
12:23:19 AM 247862376 248790020   7001704      2.65    176572   8484920  42179132     15.48    696636  14009056        12
12:23:29 AM 247866448 248794112   6997612      2.65    176588   8484924  42179132     15.48    696656  14009088        12
12:23:39 AM 247870096 248797768   6993944      2.65    176604   8484924  42179132     15.48    696664  14009116         4
12:23:49 AM 247863004 248791096   7000300      2.65    176640   8485468  42189312     15.49    696716  14019672        12
12:23:59 AM 247864800 248793008   6998440      2.65    176660   8485472  42189312     15.49    696736  14019332       224
12:24:09 AM 247869596 248798004   6993488      2.65    176692   8485600  42189312     15.49    696760  14020148       224
12:24:19 AM 247872768 248801244   6990292      2.65    176712   8485604  42189312     15.49    696784  14019972       200
12:24:29 AM 247878396 248806884   6984708      2.65    176728   8485604  42189312     15.49    696796  14019488       164
12:24:39 AM 247881804 248810280   6981220      2.64    176744   8485604  42189312     15.49    696800  14019144       216
12:24:49 AM 247887568 248816264   6975172      2.64    176880   8485932  42189312     15.49    696860  14019424       380
12:24:59 AM 247892300 248821136   6970028      2.64    176896   8485932  42189312     15.49    696912  14019280        36
12:25:09 AM 247897052 248826024   6965260      2.64    176912   8485932  42190160     15.49    696956  14018868        16
12:25:19 AM 247902116 248831108   6960248      2.64    176928   8485936  42189312     15.49    696972  14018956       148
12:25:29 AM 247906304 248835296   6956072      2.63    176944   8485940  42189312     15.49    696976  14018460         4
12:25:39 AM 247910564 248839604   6951796      2.63    176956   8485944  42189312     15.49    697004  14018216        16
12:25:49 AM 247912736 248841932   6949192      2.63    177032   8486304  42189312     15.49    697028  14018872       672
12:25:59 AM 247915032 248844280   6946880      2.63    177048   8486304  42189312     15.49    697048  14018908        24
12:26:09 AM 247917980 248847352   6943904      2.63    177064   8486316  42189312     15.49    697084  14018888        16
12:26:19 AM 247915584 248845116   6946220      2.63    177080   8486316  42189312     15.49    697128  14018932        16
12:26:29 AM 247917564 248847116   6944196      2.63    177092   8486316  42189312     15.49    697140  14018764       160
12:26:39 AM 247918396 248847964   6943344      2.63    177108   8486320  42189312     15.49    697164  14018332        12
12:26:49 AM 247922036 248851928   6939268      2.63    177124   8486724  42189312     15.49    697188  14019168       364
12:26:59 AM 247924624 248854588   6936612      2.63    177140   8486728  42189312     15.49    697196  14019376        16
12:27:09 AM 247927840 248857836   6933376      2.63    177156   8486732  42189312     15.49    697220  14019432         4
12:27:19 AM 247924368 248854392   6936756      2.63    177172   8486732  42189312     15.49    697228  14019904        16
12:27:29 AM 247924344 248854396   6936732      2.63    177184   8486736  42193676     15.49    697244  14021936        20
12:27:39 AM 247926720 248856840   6934436      2.63    177200   8486736  42193496     15.49    697264  14022384       172
12:27:49 AM 247928212 248858516   6932608      2.63    177216   8487036  42189312     15.49    697292  14022928       516
12:27:59 AM 247928408 248858820   6932328      2.63    177228   8487028  42189312     15.49    697300  14023380         8
12:28:09 AM 247928136 248858568   6932596      2.63    177244   8487044  42189312     15.49    697320  14023484       196
12:28:19 AM 247930912 248861396   6929772      2.62    177260   8487044  42189312     15.49    697328  14023600       184
12:28:29 AM 247930536 248861060   6930104      2.62    177276   8487040  42189312     15.49    697344  14023316         8
12:28:39 AM 247930520 248861076   6930116      2.62    177292   8487040  42189312     15.49    697360  14023380         8
12:28:49 AM 247932616 248863388   6927580      2.62    177304   8487464  42189312     15.49    697380  14024484       708
12:28:59 AM 247933684 248864584   6926484      2.62    177320   8487472  42189312     15.49    697396  14024500       192
12:29:09 AM 247934208 248865204   6925944      2.62    177336   8487472  42189312     15.49    697404  14024160        12
12:29:19 AM 247934284 248865340   6925848      2.62    177352   8487476  42189312     15.49    697420  14024504        44
12:29:29 AM 247934084 248865160   6925904      2.62    177368   8487472  42189312     15.49    697432  14024324       208
12:29:39 AM 247932772 248863848   6927128      2.62    177384   8487472  42189312     15.49    697452  14024344        12
12:29:49 AM 247933636 248864832   6925868      2.62    177396   8487872  42189312     15.49    697472  14025004       512
12:29:59 AM 247932724 248864136   6926632      2.62    177412   8487872  42189312     15.49    697476  14024996       224
12:30:09 AM 247933088 248864536   6926216      2.62    177428   8487872  42193496     15.49    697488  14026152        40
12:30:19 AM 247932964 248864464   6926284      2.62    177440   8487880  42189312     15.49    697508  14023636        16
12:30:29 AM 247930528 248862088   6928708      2.62    177456   8487876  42189312     15.49    697520  14023240         8
12:30:39 AM 247928028 248859588   6931188      2.63    177472   8487880  42189312     15.49    697520  14023028        56
12:30:49 AM 247927468 248859240   6931388      2.63    177488   8488228  42189312     15.49    697556  14024028        56
12:30:59 AM 247928580 248860460   6930256      2.62    177496   8488236  42189312     15.49    697572  14023400        44
12:31:09 AM 247928476 248860400   6930316      2.62    177508   8488236  42189312     15.49    697584  14023652       204
12:31:19 AM 247928304 248860252   6930408      2.63    177520   8488240  42189312     15.49    697588  14023760       216
12:31:29 AM 247929164 248861152   6929676      2.62    177536   8488240  42193496     15.49    697616  14025696         4
12:31:39 AM 247928932 248860968   6929940      2.62    177552   8488244  42189312     15.49    697632  14023948       172
12:31:49 AM 247930772 248863008   6927592      2.62    177568   8488592  42189312     15.49    697648  14024244       204
12:31:59 AM 247933856 248866212   6924488      2.62    177584   8488592  42189312     15.49    697660  14024116        12
12:32:09 AM 247936928 248869312   6921396      2.62    177600   8488596  42189312     15.49    697660  14023652        40
12:32:19 AM 247937492 248869924   6920812      2.62    177616   8488596  42189312     15.49    697692  14023368        44
12:32:29 AM 247939460 248871892   6918828      2.62    177632   8488596  42189312     15.49    697692  14023848        40
12:32:39 AM 247942204 248874692   6916060      2.62    177648   8488604  42189312     15.49    697724  14026484         4
12:32:49 AM 247939412 248872240   6918376      2.62    177672   8489036  42189312     15.49    697748  14028040       528
12:32:59 AM 247906160 248839112   6951244      2.63    177720   8489040  42229012     15.50    697804  14066028        12
12:33:09 AM 255558496 256492552   5619724      2.13    177932   2174432  34541596     12.68    698084   6496276      1592
12:33:19 AM 255274688 256209928   5898136      2.23    177948   2178728  35125836     12.89    698100   6754136       588
12:33:29 AM 255249584 256186128   5921748      2.24    178092   2179864  35174148     12.91    698244   6822764       380
12:33:39 AM 255166752 256104464   6002456      2.27    178112   2181776  35213052     12.93    698264   6877688       328
12:33:49 AM 255121656 256060532   6046256      2.29    178128   2182928  34962532     12.83    698276   6872600       460
12:33:59 AM 255193880 256135428   5924604      2.24    178348   2232392  34841500     12.79    698496   6871176       140
12:34:09 AM 254838536 255781192   6276116      2.38    178380   2235796  35531052     13.04    698524   7206752       192
12:34:19 AM 254725952 255669800   6382560      2.42    178504   2241576  35603212     13.07    698652   7310768       572
12:34:29 AM 254611048 255555992   6496112      2.46    178528   2242608  35682184     13.10    698672   7407620       548
12:34:39 AM 254616516 255562528   6489420      2.46    178544   2243644  35648744     13.09    698688   7393536       732
12:34:49 AM 255186216 256134552   5899548      2.23    178752   2262612  34878632     12.80    698912   6851948      1424
12:34:59 AM 254471936 255421288   6580216      2.49    178772   2296784  35873916     13.17    698928   7575416       668
12:35:09 AM 254318164 255268660   6733056      2.55    178916   2297780  35950088     13.20    699072   7677160       428
12:35:19 AM 254110848 255062396   6939236      2.63    178936   2298792  36131428     13.26    699088   7910028       360
12:35:29 AM 254015368 254967904   7033764      2.66    178952   2299752  36205600     13.29    699108   7981092       304
12:35:39 AM 259290860 260243956   1940420      0.73    179004   2142164   3433768      1.26    699956   2784988        32
12:35:49 AM 254309088 255264644   6682904      2.53    179180   2356732  35924416     13.19    700352   7740156        12
12:35:59 AM 253998656 254955216   6991780      2.65    179224   2357664  36095224     13.25    700384   8005720       676
12:36:09 AM 253752356 254709956   7236984      2.74    179340   2358596  36424480     13.37    700504   8289068       704
12:36:19 AM 253567272 254525836   7420788      2.81    179356   2359512  36334176     13.34    700524   8466380       540
12:36:29 AM 253464988 254424520   7519112      2.85    179376   2363568  36663548     13.46    700544   8550648       540
12:36:39 AM 258922612 259882492   2299236      0.87    179436   2148416   5761756      2.12    700432   3274424       504
12:36:49 AM 253898952 254861384   7035960      2.66    179620   2412160  36231736     13.30    700792   8136888       368
12:36:59 AM 253433008 254396204   7500900      2.84    179640   2412908  36618228     13.44    700812   8569508       548
12:37:09 AM 253230912 254194988   7702084      2.92    179776   2413632  36533076     13.41    700948   8748700       668
12:37:19 AM 252962352 253927224   7965880      3.02    179796   2418344  37074052     13.61    700968   9010092       496
12:37:29 AM 252959236 253924916   7968352      3.02    179816   2419112  37085768     13.61    700984   9044816       628
12:37:39 AM 252780244 253746756   8146480      3.09    179828   2419912  37191480     13.65    701000   9179500       452
12:37:49 AM 257980604 258947984   3233464      1.22    179900   2155060   6034256      2.22    701004   4233672        56
12:37:59 AM 253808716 254778244   5582844      2.11    180076   3953836  36607556     13.44    701256   8252732        60
12:38:09 AM 253484408 254454244   5681968      2.15    180092   4179300  36883780     13.54    701268   8548000       232
12:38:19 AM 253412644 254382844   5739796      2.17    180184   4193084  36919492     13.55    701284   8594016       668
12:38:29 AM 253364004 254334552   5787824      2.19    180196   4193424  36955852     13.57    701296   8638980       364
12:38:39 AM 253336332 254307196   5815132      2.20    180208   4193728  36950440     13.56    701308   8643048       240
12:38:49 AM 253303204 254274544   5819400      2.20    180320   4222324  37002616     13.58    701420   8702324       324
12:38:59 AM 253277468 254249384   5844688      2.21    180360   4222876  36972780     13.57    701460   8687624       340
12:39:09 AM 253307036 254279304   5814724      2.20    180376   4223196  36948456     13.56    701476   8668760       304
12:39:19 AM 253294280 254266860   5822380      2.21    180392   4228204  36966816     13.57    701488   8681292       688
12:39:29 AM 253251416 254224356   5864748      2.22    180404   4228536  36978612     13.57    701508   8699320       532
12:39:39 AM 255521104 256496308   5360304      2.03    180600   2460396  34291324     12.59    701728   6516700      1120
12:39:49 AM 253554652 254530160   5695800      2.16    180628   4091636  36870228     13.54    701740   8488408       424
12:39:59 AM 253483760 254459584   5755268      2.18    180648   4103304  36911688     13.55    701756   8546436       304
12:40:09 AM 253459392 254435588   5779328      2.19    180672   4103660  36940736     13.56    701788   8573000       336
12:40:19 AM 253388616 254365148   5829904      2.21    180688   4123596  37022012     13.59    701800   8664960       284
12:40:29 AM 253368120 254345036   5847872      2.21    180744   4126252  37019712     13.59    701852   8671872       200
12:40:39 AM 253319216 254296888   5895984      2.23    180856   4126888  37028792     13.59    701968   8690908       648
12:40:49 AM 253312336 254290344   5898668      2.23    180872   4130996  37012292     13.59    701992   8674116       220
12:40:59 AM 253312760 254291120   5897912      2.23    180892   4131316  37009196     13.59    702008   8678436       400
12:41:09 AM 253296528 254275224   5914088      2.24    180908   4131624  37024388     13.59    702024   8693316       480
12:41:19 AM 255338672 256319940   5373260      2.04    181132   2628432  34381112     12.62    702256   6674760       176
12:41:29 AM 252741004 253722468   5752556      2.18    181148   4847036  37623748     13.81    702268   9285584       220
12:41:39 AM 252541284 253522952   5792816      2.19    181168   5006624  37812496     13.88    702288   9487264         8
12:41:49 AM 252382224 253364108   5874596      2.23    181184   5084176  37944420     13.93    702300   9638604       532
12:41:59 AM 252283180 253265284   5914040      2.24    181200   5143720  38023532     13.96    702316   9743176       292
12:42:09 AM 252196504 253178832   5981808      2.27    181216   5162720  38111776     13.99    702332   9820472       436
12:42:19 AM 252057084 253039928   6041844      2.29    181236   5242152  38229432     14.03    702356   9955336       652
12:42:29 AM 252087608 253070696   6011016      2.28    181252   5242332  38162952     14.01    702372   9898728       428
12:42:39 AM 252058148 253041472   6040192      2.29    181316   5242524  38219844     14.03    702424   9929208       284
12:42:49 AM 251972508 252956144   6125244      2.32    181392   5242740  38269116     14.05    702512  10005512       456
12:42:59 AM 251920872 252904756   6120352      2.32    181428   5299168  38297788     14.06    702548  10053056       348
12:43:09 AM 252022500 253006600   6018420      2.28    181444   5299384  38191168     14.02    702564   9945788       492
12:43:19 AM 252019084 253003784   6021380      2.28    181468   5299972  38170764     14.01    702588   9929876       692
12:43:29 AM 255903224 256888324   2157260      0.82    181500   5300332   8103712      2.97   2072368   4797152       672
12:43:39 AM 260187040 261171756   1010192      0.38    181532   2169484    559300      0.21    706372   1904964       248
12:43:49 AM 260153988 261138704   1043436      0.40    181560   2169488    601592      0.22    706376   1945760       256
12:43:59 AM 256006128 256993208   5113324      1.94    181784   2221220  34168032     12.54    711696   6065800      1280
12:44:09 AM 255710408 256698676   5403780      2.05    181804   2226316  35010736     12.85    711716   6317240       592
12:44:19 AM 255637996 256627576   5474904      2.07    181936   2227464  35062560     12.87    711848   6394528       648
12:44:29 AM 255590276 256580996   5521240      2.09    181960   2228596  35100820     12.89    711880   6449600       516
12:44:39 AM 255547240 256539108   5562568      2.11    181972   2229700  34827748     12.79    711896   6423320       704
12:44:49 AM 255613896 256607788   5442596      2.06    182188   2283064  34743412     12.75    712120   6450324       572
12:44:59 AM 255258360 256253332   5796644      2.20    182224   2284104  35347224     12.98    712152   6762468       392
12:45:09 AM 255157752 256153900   5895152      2.23    182356   2285920  35433088     13.01    712288   6869476       208
12:45:19 AM 255028504 256025692   6023012      2.28    182372   2286916  35514948     13.04    712304   6976460       184
12:45:29 AM 254994256 255992484   6056292      2.29    182392   2287936  35540836     13.05    712324   7002412       172
12:45:39 AM 256319860 257320052   4824164      1.83    182616   2188108  33318216     12.23    712684   5718160      1404
12:45:49 AM 254881328 255882744   6113676      2.32    182632   2342556  35587576     13.06    712576   7129780       736
12:45:59 AM 254773868 255776336   6217620      2.36    182768   2345800  35677148     13.10    712704   7250584       476
12:46:09 AM 254421120 255424544   6569328      2.49    182792   2346712  35960772     13.20    712732   7570768       540
12:46:19 AM 254367108 255371436   6622068      2.51    182808   2347620  36002972     13.22    712748   7623024       464
