Linux 5.15.0-131-generic (node0.parthaw-244253.hyflowtm-pg0.clemson.cloudlab.us) 	03/01/2025 	_x86_64_	(48 CPU)

11:14:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:28:15 AM     all      0.29      0.17      0.25      0.02      0.00     99.27
12:28:25 AM     all      0.29      0.14      0.23      0.03      0.00     99.31
12:28:35 AM     all      0.28      0.14      0.25      0.02      0.00     99.31
12:28:45 AM     all      0.31      0.15      0.22      0.01      0.00     99.31
12:28:55 AM     all      0.32      0.14      0.26      0.08      0.00     99.20
12:29:05 AM     all      0.29      0.14      0.21      0.02      0.00     99.34
12:29:15 AM     all      0.30      0.16      0.26      0.01      0.00     99.27
12:29:25 AM     all      0.31      0.16      0.23      0.02      0.00     99.29
12:29:35 AM     all      0.31      0.14      0.23      0.02      0.00     99.31
12:29:45 AM     all      0.31      0.15      0.22      0.01      0.00     99.31
12:29:55 AM     all      0.29      0.16      0.26      0.06      0.00     99.23
12:30:05 AM     all      0.31      0.15      0.24      0.03      0.00     99.27
12:30:15 AM     all      0.29      0.15      0.25      0.02      0.00     99.29
12:30:25 AM     all      0.26      0.15      0.23      0.02      0.00     99.34
12:30:35 AM     all      0.32      0.16      0.26      0.01      0.00     99.25
12:30:45 AM     all      0.29      0.15      0.24      0.02      0.00     99.30
12:30:55 AM     all      0.29      0.15      0.23      0.02      0.00     99.31
12:31:05 AM     all      0.31      0.15      0.24      0.01      0.00     99.29
12:31:15 AM     all      0.28      0.15      0.22      0.01      0.00     99.33
12:31:25 AM     all      0.27      0.14      0.27      0.02      0.00     99.29
12:31:35 AM     all      0.32      0.17      0.22      0.01      0.00     99.29
12:31:45 AM     all      0.31      0.16      0.23      0.03      0.00     99.28
12:31:55 AM     all      0.29      0.16      0.24      0.02      0.00     99.29
12:32:05 AM     all      0.30      0.16      0.22      0.01      0.00     99.31
12:32:15 AM     all      0.30      0.15      0.25      0.01      0.00     99.28
12:32:25 AM     all      0.30      0.16      0.24      0.01      0.00     99.29
12:32:35 AM     all      0.27      0.15      0.21      0.03      0.00     99.33
12:32:45 AM     all      0.47      0.16      0.28      0.02      0.00     99.08
12:32:55 AM     all      0.60      0.14      0.26      0.06      0.00     98.94
12:33:05 AM     all      1.80      0.09      2.63      0.10      0.00     95.38
12:33:15 AM     all     17.86      7.35      3.60      0.18      0.00     71.01
12:33:25 AM     all      5.63      2.28      1.77      0.11      0.00     90.22
12:33:35 AM     all      5.65      2.35      1.84      0.08      0.00     90.07
12:33:45 AM     all      5.52      2.35      1.79      0.05      0.00     90.29
12:33:55 AM     all     10.76      1.36      2.44      0.08      0.00     85.36
12:34:05 AM     all     11.39      8.06      3.10      0.11      0.00     77.33
12:34:15 AM     all      5.33      2.65      1.78      0.10      0.00     90.14
12:34:25 AM     all      5.36      2.68      1.77      0.06      0.00     90.13
12:34:35 AM     all      5.39      2.57      1.75      0.04      0.00     90.25
12:34:45 AM     all      4.06      2.05      2.23      0.06      0.00     91.60
12:34:55 AM     all     17.81      7.66      3.57      0.33      0.00     70.63
12:35:05 AM     all      5.31      3.06      1.92      0.32      0.00     89.38
12:35:15 AM     all      5.32      3.06      1.71      0.09      0.00     89.82
12:35:25 AM     all      5.41      3.05      1.76      0.05      0.00     89.73
12:35:35 AM     all      5.28      3.09      1.81      0.05      0.00     89.78
12:35:45 AM     all     16.35      7.11      3.94      0.12      0.00     72.48
12:35:55 AM     all      5.09      3.22      1.86      0.08      0.00     89.75
12:36:05 AM     all      5.19      3.41      2.00      0.09      0.00     89.31
12:36:15 AM     all      5.14      3.26      1.79      0.06      0.00     89.74
12:36:25 AM     all      5.07      3.17      1.74      0.04      0.00     89.98
12:36:35 AM     all      5.17      3.42      1.90      0.04      0.00     89.47
12:36:45 AM     all     16.15      6.90      4.24      0.13      0.00     72.58
12:36:55 AM     all      4.48      2.90      1.92      0.08      0.00     90.62
12:37:05 AM     all      4.66      3.26      2.07      0.08      0.00     89.94
12:37:15 AM     all      4.57      3.03      1.68      0.06      0.00     90.66
12:37:25 AM     all      4.73      3.20      1.77      0.04      0.00     90.27
12:37:35 AM     all      4.54      3.21      1.85      0.02      0.00     90.38
12:37:45 AM     all      4.55      3.23      1.92      0.36      0.00     89.95
12:37:55 AM     all     15.27      6.08      4.09      0.10      0.00     74.46
12:38:05 AM     all      3.52      0.82      1.12      0.07      0.00     94.46
12:38:15 AM     all      3.83      0.87      0.98      0.12      0.00     94.20
12:38:25 AM     all      3.80      0.88      0.91      0.10      0.00     94.31
12:38:35 AM     all      3.79      0.85      0.99      0.07      0.00     94.30
12:38:45 AM     all      3.70      0.87      0.98      0.07      0.00     94.38
12:38:55 AM     all      3.77      0.92      1.00      0.17      0.00     94.13
12:39:05 AM     all      3.67      1.05      0.97      0.07      0.00     94.24
12:39:15 AM     all      3.80      0.91      0.93      0.05      0.00     94.31
12:39:25 AM     all      3.72      0.86      0.93      0.05      0.00     94.43
12:39:35 AM     all      2.80      0.55      1.75      0.07      0.00     94.82
12:39:45 AM     all     16.46      6.43      3.18      0.10      0.00     73.83
12:39:55 AM     all      3.67      0.84      1.02      0.08      0.00     94.39
12:40:05 AM     all      3.82      0.90      0.99      0.06      0.00     94.24
12:40:15 AM     all      3.75      0.88      0.95      0.07      0.00     94.35
12:40:25 AM     all      3.77      0.88      0.94      0.06      0.00     94.35
12:40:35 AM     all      3.72      0.87      0.96      0.05      0.00     94.40
12:40:45 AM     all      3.79      1.05      1.02      0.07      0.00     94.07
12:40:55 AM     all      3.83      0.98      0.95      0.05      0.00     94.19
12:41:05 AM     all      3.82      0.86      0.92      0.04      0.00     94.36
12:41:15 AM     all      2.71      0.49      1.84      0.06      0.00     94.90
12:41:25 AM     all     15.75      6.33      3.09      0.09      0.00     74.75
12:41:35 AM     all      3.30      0.74      0.95      0.06      0.00     94.95
12:41:45 AM     all      3.36      0.69      0.80      0.05      0.00     95.09
12:41:55 AM     all      3.39      0.70      0.82      0.05      0.00     95.03
12:42:05 AM     all      3.36      0.68      0.78      0.05      0.00     95.13
12:42:15 AM     all      3.31      0.67      0.75      0.05      0.00     95.20
12:42:25 AM     all      3.36      0.68      0.81      0.09      0.00     95.06
12:42:35 AM     all      3.26      0.71      0.82      0.04      0.00     95.17
12:42:45 AM     all      3.29      0.66      0.79      0.04      0.00     95.21
12:42:55 AM     all      3.41      0.74      0.76      0.05      0.00     95.04
12:43:05 AM     all      3.29      0.88      0.84      0.05      0.00     94.94
12:43:15 AM     all      3.43      0.78      0.72      0.04      0.00     95.03
12:43:25 AM     all      3.61      0.70      0.79      0.19      0.00     94.71
12:43:35 AM     all      3.29      0.88      1.62      0.11      0.00     94.10
12:43:45 AM     all      0.02      0.00      0.00      0.01      0.00     99.96
12:43:55 AM     all      3.55      0.00      0.28      0.04      0.00     96.12
12:44:05 AM     all     17.47      7.52      3.47      0.07      0.00     71.46
12:44:15 AM     all      5.69      2.29      1.76      0.10      0.00     90.16
12:44:25 AM     all      5.58      2.26      1.77      0.06      0.00     90.33
12:44:35 AM     all      5.51      2.32      1.78      0.04      0.00     90.35
12:44:45 AM     all     16.79      2.03      3.24      0.04      0.00     77.90
12:44:55 AM     all      5.14      7.39      2.33      0.08      0.00     85.06
12:45:05 AM     all      5.42      2.64      1.84      0.57      0.00     89.52
12:45:15 AM     all      5.25      2.58      1.78      0.07      0.00     90.32
12:45:25 AM     all      5.33      2.64      1.75      0.08      0.00     90.21
12:45:35 AM     all      4.21      2.21      2.15      0.07      0.00     91.36
12:45:45 AM     all     17.14      7.26      3.35      0.14      0.00     72.11
12:45:55 AM     all      5.02      2.75      1.77      0.09      0.00     90.36
12:46:05 AM     all      4.97      2.82      1.93      0.07      0.00     90.21
12:46:15 AM     all      5.01      2.72      1.66      0.05      0.00     90.56
12:46:25 AM     all      5.05      2.78      1.78      0.05      0.00     90.34
12:46:35 AM     all      3.88      2.11      2.20      0.05      0.00     91.76
12:46:45 AM     all     17.00      7.49      3.73      0.07      0.00     71.71
12:46:55 AM     all      4.64      2.89      1.84      0.14      0.00     90.49
12:47:05 AM     all      4.71      2.93      1.93      0.17      0.00     90.26
12:47:15 AM     all      4.76      2.87      1.72      0.07      0.00     90.58
12:47:25 AM     all      4.82      2.88      1.69      0.05      0.00     90.56
12:47:35 AM     all      4.75      2.93      1.87      0.05      0.00     90.39
12:47:45 AM     all     16.06      6.84      3.98      0.08      0.00     73.05
12:47:55 AM     all      4.37      3.07      2.08      0.26      0.00     90.21
12:48:05 AM     all      4.56      3.16      2.04      0.09      0.00     90.15
12:48:15 AM     all      4.53      3.19      1.83      0.08      0.00     90.36
12:48:25 AM     all      4.59      3.16      1.63      0.05      0.00     90.58
12:48:35 AM     all      4.57      3.22      1.80      0.04      0.00     90.37
12:48:45 AM     all      4.60      3.09      1.79      0.06      0.00     90.47
12:48:55 AM     all     16.07      4.43      3.87      0.13      0.00     75.50
12:49:05 AM     all      3.15      3.49      1.56      0.12      0.00     91.66
12:49:15 AM     all      3.72      0.85      0.92      0.08      0.00     94.43
12:49:25 AM     all      3.70      0.84      1.05      0.05      0.00     94.37
12:49:35 AM     all      3.71      0.86      0.97      0.04      0.00     94.42
12:49:45 AM     all      3.71      0.82      0.90      0.04      0.00     94.52
12:49:55 AM     all      3.76      0.87      0.96      0.09      0.00     94.32
12:50:05 AM     all      3.60      1.05      0.95      0.18      0.00     94.22
12:50:15 AM     all      3.66      0.89      1.01      0.12      0.00     94.31
12:50:25 AM     all      3.66      0.89      0.93      0.04      0.00     94.48
12:50:35 AM     all      3.69      0.85      0.98      0.04      0.00     94.45
12:50:45 AM     all     15.47      6.38      3.80      0.22      0.00     74.14
12:50:55 AM     all      3.41      0.79      1.19      0.07      0.00     94.54
12:51:05 AM     all      3.78      0.87      0.95      0.05      0.00     94.34
12:51:15 AM     all      3.73      0.87      0.94      0.07      0.00     94.39
12:51:25 AM     all      3.77      0.87      0.98      0.06      0.00     94.32
12:51:35 AM     all      3.73      0.88      1.02      0.06      0.00     94.32
12:51:45 AM     all      3.78      0.94      1.06      0.12      0.00     94.09
12:51:55 AM     all      3.74      1.14      0.98      0.07      0.00     94.06
12:52:05 AM     all      3.70      0.92      0.96      0.04      0.00     94.38
12:52:15 AM     all      3.74      0.86      0.95      0.04      0.00     94.41
12:52:25 AM     all     15.37      5.99      3.93      0.16      0.00     74.54
12:52:35 AM     all      3.06      0.64      1.03      0.07      0.00     95.21
12:52:45 AM     all      3.19      0.64      0.90      0.05      0.00     95.21
12:52:55 AM     all      3.47      0.69      0.82      0.05      0.00     94.96
12:53:05 AM     all      3.38      0.72      0.83      0.05      0.00     95.02
12:53:15 AM     all      3.34      0.71      0.80      0.05      0.00     95.10
12:53:25 AM     all      3.41      0.66      0.80      0.06      0.00     95.07
12:53:35 AM     all      3.33      0.73      0.85      0.05      0.00     95.04
12:53:45 AM     all      3.29      0.68      0.80      0.05      0.00     95.18
12:53:55 AM     all      3.39      0.70      0.80      0.05      0.00     95.05
12:54:05 AM     all      3.32      0.80      0.80      0.06      0.00     95.02
12:54:15 AM     all      3.27      0.80      0.85      0.05      0.00     95.03
12:54:25 AM     all      3.34      0.76      0.81      0.06      0.00     95.03
12:54:35 AM     all      3.41      0.67      0.86      0.04      0.00     95.02
12:54:45 AM     all      3.34      0.67      0.75      0.05      0.00     95.19
12:54:55 AM     all      3.38      0.71      0.76      0.04      0.00     95.11
12:55:05 AM     all     15.49      5.77      3.79      0.07      0.00     74.87
12:55:15 AM     all      2.84      0.93      1.23      0.09      0.00     94.91
12:55:25 AM     all      3.30      0.69      0.85      0.06      0.00     95.09
12:55:35 AM     all      3.32      0.74      0.84      0.06      0.00     95.05
12:55:45 AM     all      3.42      0.71      0.81      0.05      0.00     95.01
12:55:55 AM     all      3.34      0.71      0.84      0.05      0.00     95.06
12:56:05 AM     all      3.37      0.69      0.79      0.05      0.00     95.11
12:56:15 AM     all      3.28      0.70      0.83      0.06      0.00     95.13
12:56:25 AM     all      3.49      0.72      0.81      0.06      0.00     94.92
12:56:35 AM     all      3.27      0.67      0.88      0.08      0.00     95.09
12:56:45 AM     all      3.45      0.84      0.84      0.06      0.00     94.82
12:56:55 AM     all      3.27      0.82      0.79      0.05      0.00     95.07
12:57:05 AM     all      3.33      0.74      0.88      0.08      0.00     94.97
12:57:15 AM     all      3.30      0.67      0.77      0.04      0.00     95.22
12:57:25 AM     all      3.37      0.68      0.81      0.03      0.00     95.10
12:57:35 AM     all     15.52      4.98      3.61      0.04      0.00     75.86
12:57:45 AM     all      3.41      1.69      3.28      0.05      0.00     91.56
12:57:55 AM     all      3.61      0.55      2.61      0.04      0.00     93.19
12:58:05 AM     all      3.47      0.57      2.49      0.04      0.00     93.43
12:58:15 AM     all      3.56      0.58      2.54      0.07      0.00     93.26
12:58:25 AM     all      3.86      0.56      2.48      0.05      0.00     93.05
12:58:35 AM     all      3.67      0.58      2.53      0.05      0.00     93.17
12:58:45 AM     all      3.61      0.58      2.46      0.08      0.00     93.27
12:58:55 AM     all      3.59      0.61      2.48      0.06      0.00     93.26
12:59:05 AM     all      3.51      0.53      2.54      0.04      0.00     93.36
12:59:15 AM     all      3.48      0.57      2.43      0.04      0.00     93.48
12:59:25 AM     all      3.51      0.62      2.49      0.04      0.00     93.34
12:59:35 AM     all      3.80      0.70      2.54      0.04      0.00     92.92
12:59:45 AM     all      3.67      0.70      2.45      0.07      0.00     93.11
12:59:55 AM     all      3.60      0.60      2.44      0.04      0.00     93.32
01:00:05 AM     all      3.59      0.59      2.51      0.04      0.00     93.27
01:00:15 AM     all      3.53      0.55      2.38      0.04      0.00     93.50
01:00:25 AM     all      3.56      0.56      2.47      0.05      0.00     93.37
01:00:35 AM     all      9.33      0.28      3.89      0.06      0.00     86.45
01:00:45 AM     all      9.69      6.30      4.43      0.12      0.00     79.46
01:00:55 AM     all      3.58      0.55      2.58      0.06      0.00     93.23
01:01:05 AM     all      3.46      0.58      2.59      0.05      0.00     93.32
01:01:15 AM     all      3.60      0.57      2.50      0.05      0.00     93.28
01:01:25 AM     all      3.39      0.57      2.56      0.05      0.00     93.42
01:01:35 AM     all      3.43      0.55      2.55      0.05      0.00     93.42
01:01:45 AM     all      3.39      0.56      2.49      0.07      0.00     93.50
01:01:55 AM     all      3.63      0.57      2.53      0.04      0.00     93.23
01:02:05 AM     all      3.38      0.57      2.52      0.04      0.00     93.49
01:02:15 AM     all      3.45      0.55      2.52      0.05      0.00     93.42
01:02:25 AM     all      3.53      0.62      2.50      0.04      0.00     93.30
01:02:35 AM     all      3.45      0.60      2.56      0.04      0.00     93.36
01:02:45 AM     all      3.44      0.71      2.58      0.05      0.00     93.22
01:02:55 AM     all      3.62      0.62      2.53      0.05      0.00     93.19
01:03:05 AM     all      3.35      0.53      2.47      0.03      0.00     93.61
01:03:15 AM     all      3.48      0.57      2.46      0.03      0.00     93.46
01:03:25 AM     all      3.51      0.53      4.18      0.04      0.00     91.75
01:03:35 AM     all     15.44      6.16      3.92      0.13      0.00     74.35
01:03:45 AM     all      3.69      0.58      2.70      0.05      0.00     92.98
01:03:55 AM     all      3.84      0.57      2.53      0.05      0.00     93.02
01:04:05 AM     all      3.76      0.54      2.55      0.04      0.00     93.10
01:04:15 AM     all      3.77      0.60      2.50      0.05      0.00     93.09
01:04:25 AM     all      3.88      0.56      2.44      0.04      0.00     93.08
01:04:35 AM     all      3.89      0.60      2.47      0.07      0.00     92.98
01:04:45 AM     all      3.80      0.58      2.52      0.05      0.00     93.04
01:04:55 AM     all      3.71      0.54      2.43      0.08      0.00     93.23
01:05:05 AM     all      3.69      0.53      2.47      0.18      0.00     93.12
01:05:15 AM     all      3.77      0.60      2.39      0.04      0.00     93.20
01:05:25 AM     all      3.89      0.56      2.49      0.04      0.00     93.01
01:05:35 AM     all      3.55      0.57      2.41      0.05      0.00     93.41
01:05:45 AM     all      3.79      0.65      2.46      0.04      0.00     93.07
01:05:55 AM     all      3.92      0.66      2.45      0.04      0.00     92.93
01:06:05 AM     all      3.71      0.59      2.46      0.04      0.00     93.21
01:06:15 AM     all      3.50      0.55      2.38      0.04      0.00     93.53
01:06:25 AM     all      3.72      0.57      2.44      0.04      0.00     93.23
01:06:35 AM     all      3.81      0.58      2.50      0.06      0.00     93.05
01:06:45 AM     all      3.85      0.57      2.49      0.04      0.00     93.05
01:06:55 AM     all     15.66      5.88      6.51      0.05      0.00     71.90
01:07:05 AM     all      3.73      0.88      3.18      0.04      0.00     92.17
01:07:15 AM     all      3.99      0.57      2.42      0.06      0.00     92.96
01:07:25 AM     all      4.07      0.65      2.43      0.05      0.00     92.81
01:07:35 AM     all      3.95      0.57      2.36      0.06      0.00     93.06
01:07:45 AM     all      3.77      0.57      2.50      0.05      0.00     93.12
01:07:55 AM     all      3.74      0.54      2.43      0.06      0.00     93.24
01:08:05 AM     all      3.86      0.59      2.46      0.05      0.00     93.04
01:08:15 AM     all      3.92      0.62      2.48      0.05      0.00     92.94
01:08:25 AM     all      3.63      0.57      2.50      0.04      0.00     93.26
01:08:35 AM     all      3.86      0.60      2.47      0.04      0.00     93.02
01:08:45 AM     all      3.97      0.60      2.47      0.04      0.00     92.93
01:08:55 AM     all      3.80      0.65      2.49      0.07      0.00     92.99
01:09:05 AM     all      3.87      0.69      2.46      0.05      0.00     92.93
01:09:15 AM     all      3.80      0.59      2.47      0.04      0.00     93.10
01:09:25 AM     all      3.87      0.58      2.41      0.04      0.00     93.10
01:09:35 AM     all      3.61      0.58      2.47      0.04      0.00     93.31
01:09:45 AM     all      3.89      0.60      2.40      0.03      0.00     93.08
01:09:55 AM     all      5.26      0.27      3.85      0.04      0.00     90.58
01:10:05 AM     all     13.75      6.41      4.67      0.05      0.00     75.12
01:10:15 AM     all      4.12      0.56      2.49      0.03      0.00     92.80
01:10:25 AM     all      4.08      0.63      2.37      0.10      0.00     92.82
01:10:35 AM     all      3.96      0.57      2.51      0.05      0.00     92.91
01:10:45 AM     all      4.12      0.57      2.40      0.04      0.00     92.87
01:10:55 AM     all      4.24      0.57      2.41      0.06      0.00     92.72
01:11:05 AM     all      4.25      0.55      2.42      0.07      0.00     92.71
01:11:15 AM     all      4.15      0.62      2.46      0.04      0.00     92.74
01:11:25 AM     all      4.17      0.59      2.42      0.05      0.00     92.77
01:11:35 AM     all      4.15      0.57      2.28      0.05      0.00     92.95
01:11:45 AM     all      4.40      0.59      2.37      0.05      0.00     92.59
01:11:55 AM     all      4.28      0.60      2.40      0.04      0.00     92.68
01:12:05 AM     all      4.23      0.64      2.30      0.06      0.00     92.78
01:12:15 AM     all      4.31      0.64      2.36      0.04      0.00     92.65
01:12:25 AM     all      3.96      0.71      2.46      0.04      0.00     92.83
01:12:35 AM     all      3.97      0.63      2.43      0.04      0.00     92.93
01:12:45 AM     all      4.17      0.59      2.35      0.03      0.00     92.85
01:12:55 AM     all      4.10      0.53      2.39      0.03      0.00     92.95
01:13:05 AM     all      4.19      0.59      2.36      0.06      0.00     92.80
01:13:15 AM     all      4.08      0.55      2.29      0.03      0.00     93.05
01:13:25 AM     all      3.60      0.47      5.24      0.07      0.00     90.63
01:13:35 AM     all     15.21      6.08      3.96      0.07      0.00     74.68
01:13:45 AM     all      4.06      0.54      2.64      0.04      0.00     92.72
01:13:55 AM     all      4.53      0.60      2.42      0.04      0.00     92.40
01:14:05 AM     all      4.12      0.57      2.43      0.04      0.00     92.84
01:14:15 AM     all      3.95      0.57      2.41      0.05      0.00     93.02
Average:        all      4.40      1.32      1.89      0.06      0.00     92.34
