2025-03-01 14:41:03 - +46.0°C
2025-03-01 14:41:04 - +45.0°C
2025-03-01 14:41:05 - +45.0°C
2025-03-01 14:41:06 - +44.0°C
2025-03-01 14:41:07 - +45.0°C
2025-03-01 14:41:08 - +46.0°C
2025-03-01 14:41:09 - +44.0°C
2025-03-01 14:41:10 - +46.0°C
2025-03-01 14:41:11 - +46.0°C
2025-03-01 14:41:12 - +48.0°C
2025-03-01 14:41:13 - +47.0°C
2025-03-01 14:41:14 - +46.0°C
2025-03-01 14:41:15 - +46.0°C
2025-03-01 14:41:16 - +47.0°C
2025-03-01 14:41:17 - +46.0°C
2025-03-01 14:41:18 - +46.0°C
2025-03-01 14:41:19 - +47.0°C
2025-03-01 14:41:20 - +46.0°C
2025-03-01 14:41:21 - +47.0°C
2025-03-01 14:41:23 - +46.0°C
2025-03-01 14:41:24 - +47.0°C
2025-03-01 14:41:25 - +46.0°C
2025-03-01 14:41:26 - +47.0°C
2025-03-01 14:41:27 - +46.0°C
2025-03-01 14:41:28 - +47.0°C
2025-03-01 14:41:29 - +47.0°C
2025-03-01 14:41:30 - +46.0°C
2025-03-01 14:41:31 - +46.0°C
2025-03-01 14:41:32 - +46.0°C
2025-03-01 14:41:33 - +46.0°C
2025-03-01 14:41:34 - +46.0°C
2025-03-01 14:41:35 - +46.0°C
2025-03-01 14:41:36 - +46.0°C
2025-03-01 14:41:37 - +46.0°C
2025-03-01 14:41:38 - +45.0°C
2025-03-01 14:41:39 - +46.0°C
2025-03-01 14:41:40 - +46.0°C
2025-03-01 14:41:41 - +46.0°C
2025-03-01 14:41:42 - +47.0°C
2025-03-01 14:41:43 - +46.0°C
2025-03-01 14:41:44 - +45.0°C
2025-03-01 14:41:45 - +45.0°C
2025-03-01 14:41:46 - +47.0°C
2025-03-01 14:41:47 - +46.0°C
2025-03-01 14:41:48 - +45.0°C
2025-03-01 14:41:49 - +45.0°C
2025-03-01 14:41:50 - +44.0°C
2025-03-01 14:41:51 - +46.0°C
2025-03-01 14:41:53 - +46.0°C
2025-03-01 14:41:54 - +46.0°C
2025-03-01 14:41:55 - +45.0°C
2025-03-01 14:41:56 - +46.0°C
2025-03-01 14:41:57 - +46.0°C
2025-03-01 14:41:58 - +46.0°C
2025-03-01 14:41:59 - +46.0°C
2025-03-01 14:42:00 - +46.0°C
2025-03-01 14:42:01 - +46.0°C
2025-03-01 14:42:02 - +45.0°C
2025-03-01 14:42:03 - +46.0°C
2025-03-01 14:42:04 - +47.0°C
2025-03-01 14:42:05 - +46.0°C
2025-03-01 14:42:06 - +46.0°C
2025-03-01 14:42:07 - +46.0°C
2025-03-01 14:42:08 - +45.0°C
2025-03-01 14:42:09 - +45.0°C
2025-03-01 14:42:10 - +46.0°C
2025-03-01 14:42:11 - +45.0°C
2025-03-01 14:42:12 - +46.0°C
2025-03-01 14:42:13 - +46.0°C
2025-03-01 14:42:14 - +46.0°C
2025-03-01 14:42:15 - +46.0°C
2025-03-01 14:42:16 - +46.0°C
2025-03-01 14:42:17 - +46.0°C
2025-03-01 14:42:18 - +46.0°C
2025-03-01 14:42:19 - +46.0°C
2025-03-01 14:42:20 - +46.0°C
2025-03-01 14:42:22 - +46.0°C
2025-03-01 14:42:23 - +46.0°C
2025-03-01 14:42:24 - +46.0°C
2025-03-01 14:42:25 - +46.0°C
2025-03-01 14:42:26 - +45.0°C
2025-03-01 14:42:27 - +46.0°C
2025-03-01 14:42:28 - +46.0°C
2025-03-01 14:42:29 - +46.0°C
2025-03-01 14:42:30 - +46.0°C
2025-03-01 14:42:31 - +46.0°C
2025-03-01 14:42:32 - +45.0°C
2025-03-01 14:42:33 - +46.0°C
2025-03-01 14:42:34 - +46.0°C
2025-03-01 14:42:35 - +46.0°C
2025-03-01 14:42:36 - +46.0°C
2025-03-01 14:42:37 - +45.0°C
2025-03-01 14:42:38 - +45.0°C
2025-03-01 14:42:39 - +46.0°C
2025-03-01 14:42:40 - +46.0°C
2025-03-01 14:42:41 - +46.0°C
2025-03-01 14:42:42 - +46.0°C
2025-03-01 14:42:43 - +47.0°C
2025-03-01 14:42:44 - +46.0°C
2025-03-01 14:42:45 - +46.0°C
2025-03-01 14:42:46 - +46.0°C
2025-03-01 14:42:47 - +46.0°C
2025-03-01 14:42:48 - +46.0°C
2025-03-01 14:42:49 - +46.0°C
2025-03-01 14:42:50 - +46.0°C
2025-03-01 14:42:52 - +46.0°C
2025-03-01 14:42:53 - +46.0°C
2025-03-01 14:42:54 - +46.0°C
2025-03-01 14:42:55 - +46.0°C
2025-03-01 14:42:56 - +46.0°C
2025-03-01 14:42:57 - +46.0°C
2025-03-01 14:42:58 - +46.0°C
2025-03-01 14:42:59 - +46.0°C
2025-03-01 14:43:00 - +46.0°C
2025-03-01 14:43:01 - +46.0°C
2025-03-01 14:43:02 - +46.0°C
2025-03-01 14:43:03 - +46.0°C
2025-03-01 14:43:04 - +45.0°C
2025-03-01 14:43:05 - +45.0°C
2025-03-01 14:43:06 - +45.0°C
2025-03-01 14:43:07 - +46.0°C
2025-03-01 14:43:08 - +45.0°C
2025-03-01 14:43:09 - +45.0°C
2025-03-01 14:43:10 - +45.0°C
2025-03-01 14:43:11 - +46.0°C
2025-03-01 14:43:12 - +46.0°C
2025-03-01 14:43:13 - +45.0°C
2025-03-01 14:43:14 - +46.0°C
2025-03-01 14:43:15 - +45.0°C
2025-03-01 14:43:16 - +46.0°C
2025-03-01 14:43:17 - +45.0°C
2025-03-01 14:43:18 - +46.0°C
2025-03-01 14:43:19 - +46.0°C
2025-03-01 14:43:21 - +45.0°C
2025-03-01 14:43:22 - +45.0°C
2025-03-01 14:43:23 - +46.0°C
2025-03-01 14:43:24 - +46.0°C
2025-03-01 14:43:25 - +46.0°C
2025-03-01 14:43:26 - +46.0°C
2025-03-01 14:43:27 - +46.0°C
2025-03-01 14:43:28 - +45.0°C
2025-03-01 14:43:29 - +45.0°C
2025-03-01 14:43:30 - +45.0°C
2025-03-01 14:43:31 - +45.0°C
2025-03-01 14:43:32 - +45.0°C
2025-03-01 14:43:33 - +46.0°C
2025-03-01 14:43:34 - +46.0°C
2025-03-01 14:43:35 - +45.0°C
2025-03-01 14:43:36 - +46.0°C
2025-03-01 14:43:37 - +45.0°C
2025-03-01 14:43:38 - +46.0°C
2025-03-01 14:43:39 - +46.0°C
2025-03-01 14:43:40 - +46.0°C
2025-03-01 14:43:41 - +47.0°C
2025-03-01 14:43:42 - +48.0°C
2025-03-01 14:43:43 - +47.0°C
2025-03-01 14:43:44 - +47.0°C
2025-03-01 14:43:45 - +47.0°C
2025-03-01 14:43:46 - +47.0°C
2025-03-01 14:43:47 - +47.0°C
2025-03-01 14:43:49 - +47.0°C
2025-03-01 14:43:50 - +46.0°C
2025-03-01 14:43:51 - +46.0°C
2025-03-01 14:43:52 - +46.0°C
2025-03-01 14:43:53 - +48.0°C
2025-03-01 14:43:54 - +46.0°C
2025-03-01 14:43:55 - +47.0°C
2025-03-01 14:43:56 - +48.0°C
2025-03-01 14:43:57 - +46.0°C
2025-03-01 14:43:58 - +47.0°C
2025-03-01 14:43:59 - +48.0°C
2025-03-01 14:44:00 - +47.0°C
2025-03-01 14:44:01 - +47.0°C
2025-03-01 14:44:02 - +47.0°C
2025-03-01 14:44:03 - +46.0°C
2025-03-01 14:44:04 - +47.0°C
2025-03-01 14:44:05 - +48.0°C
2025-03-01 14:44:06 - +47.0°C
2025-03-01 14:44:07 - +47.0°C
2025-03-01 14:44:08 - +48.0°C
2025-03-01 14:44:09 - +47.0°C
2025-03-01 14:44:10 - +47.0°C
2025-03-01 14:44:11 - +47.0°C
2025-03-01 14:44:12 - +47.0°C
2025-03-01 14:44:13 - +47.0°C
2025-03-01 14:44:14 - +48.0°C
2025-03-01 14:44:15 - +48.0°C
2025-03-01 14:44:16 - +47.0°C
2025-03-01 14:44:17 - +47.0°C
2025-03-01 14:44:19 - +48.0°C
2025-03-01 14:44:20 - +48.0°C
2025-03-01 14:44:21 - +47.0°C
2025-03-01 14:44:22 - +47.0°C
2025-03-01 14:44:23 - +47.0°C
2025-03-01 14:44:24 - +48.0°C
2025-03-01 14:44:25 - +47.0°C
2025-03-01 14:44:26 - +47.0°C
2025-03-01 14:44:27 - +48.0°C
2025-03-01 14:44:28 - +47.0°C
2025-03-01 14:44:29 - +47.0°C
2025-03-01 14:44:30 - +47.0°C
2025-03-01 14:44:31 - +48.0°C
2025-03-01 14:44:32 - +48.0°C
2025-03-01 14:44:33 - +47.0°C
2025-03-01 14:44:34 - +48.0°C
2025-03-01 14:44:35 - +48.0°C
2025-03-01 14:44:36 - +48.0°C
2025-03-01 14:44:37 - +48.0°C
2025-03-01 14:44:38 - +48.0°C
2025-03-01 14:44:39 - +48.0°C
2025-03-01 14:44:40 - +47.0°C
2025-03-01 14:44:41 - +48.0°C
2025-03-01 14:44:42 - +48.0°C
2025-03-01 14:44:43 - +48.0°C
2025-03-01 14:44:44 - +48.0°C
2025-03-01 14:44:45 - +47.0°C
2025-03-01 14:44:46 - +48.0°C
2025-03-01 14:44:47 - +48.0°C
2025-03-01 14:44:48 - +48.0°C
2025-03-01 14:44:50 - +47.0°C
2025-03-01 14:44:51 - +48.0°C
2025-03-01 14:44:52 - +48.0°C
2025-03-01 14:44:53 - +48.0°C
2025-03-01 14:44:54 - +47.0°C
2025-03-01 14:44:55 - +48.0°C
2025-03-01 14:44:56 - +48.0°C
2025-03-01 14:44:57 - +48.0°C
2025-03-01 14:44:58 - +49.0°C
2025-03-01 14:44:59 - +49.0°C
2025-03-01 14:45:00 - +48.0°C
2025-03-01 14:45:01 - +48.0°C
2025-03-01 14:45:02 - +48.0°C
2025-03-01 14:45:03 - +48.0°C
2025-03-01 14:45:04 - +48.0°C
2025-03-01 14:45:05 - +48.0°C
2025-03-01 14:45:06 - +48.0°C
2025-03-01 14:45:07 - +48.0°C
2025-03-01 14:45:08 - +48.0°C
2025-03-01 14:45:09 - +49.0°C
2025-03-01 14:45:10 - +48.0°C
2025-03-01 14:45:11 - +47.0°C
2025-03-01 14:45:12 - +48.0°C
2025-03-01 14:45:13 - +48.0°C
2025-03-01 14:45:14 - +49.0°C
2025-03-01 14:45:15 - +48.0°C
2025-03-01 14:45:16 - +48.0°C
2025-03-01 14:45:17 - +49.0°C
2025-03-01 14:45:18 - +48.0°C
2025-03-01 14:45:20 - +48.0°C
2025-03-01 14:45:21 - +48.0°C
2025-03-01 14:45:22 - +48.0°C
2025-03-01 14:45:23 - +48.0°C
2025-03-01 14:45:24 - +49.0°C
2025-03-01 14:45:25 - +48.0°C
2025-03-01 14:45:26 - +48.0°C
2025-03-01 14:45:27 - +47.0°C
2025-03-01 14:45:28 - +49.0°C
2025-03-01 14:45:29 - +48.0°C
2025-03-01 14:45:30 - +49.0°C
2025-03-01 14:45:31 - +48.0°C
2025-03-01 14:45:32 - +48.0°C
2025-03-01 14:45:33 - +48.0°C
2025-03-01 14:45:34 - +49.0°C
2025-03-01 14:45:35 - +48.0°C
2025-03-01 14:45:36 - +48.0°C
2025-03-01 14:45:37 - +48.0°C
2025-03-01 14:45:38 - +49.0°C
2025-03-01 14:45:39 - +48.0°C
2025-03-01 14:45:40 - +48.0°C
2025-03-01 14:45:41 - +48.0°C
2025-03-01 14:45:42 - +49.0°C
2025-03-01 14:45:43 - +48.0°C
2025-03-01 14:45:44 - +48.0°C
2025-03-01 14:45:45 - +48.0°C
2025-03-01 14:45:46 - +48.0°C
2025-03-01 14:45:47 - +48.0°C
2025-03-01 14:45:48 - +48.0°C
2025-03-01 14:45:50 - +48.0°C
2025-03-01 14:45:51 - +48.0°C
2025-03-01 14:45:52 - +49.0°C
2025-03-01 14:45:53 - +49.0°C
2025-03-01 14:45:54 - +48.0°C
2025-03-01 14:45:55 - +49.0°C
2025-03-01 14:45:56 - +48.0°C
2025-03-01 14:45:57 - +48.0°C
2025-03-01 14:45:58 - +49.0°C
2025-03-01 14:45:59 - +49.0°C
2025-03-01 14:46:00 - +48.0°C
2025-03-01 14:46:01 - +48.0°C
2025-03-01 14:46:02 - +49.0°C
2025-03-01 14:46:03 - +48.0°C
2025-03-01 14:46:04 - +48.0°C
2025-03-01 14:46:05 - +49.0°C
2025-03-01 14:46:06 - +49.0°C
2025-03-01 14:46:07 - +48.0°C
2025-03-01 14:46:08 - +49.0°C
2025-03-01 14:46:09 - +48.0°C
2025-03-01 14:46:10 - +49.0°C
2025-03-01 14:46:11 - +49.0°C
2025-03-01 14:46:12 - +48.0°C
2025-03-01 14:46:13 - +48.0°C
2025-03-01 14:46:14 - +49.0°C
2025-03-01 14:46:15 - +48.0°C
2025-03-01 14:46:16 - +48.0°C
2025-03-01 14:46:17 - +48.0°C
2025-03-01 14:46:18 - +48.0°C
2025-03-01 14:46:20 - +48.0°C
2025-03-01 14:46:21 - +49.0°C
2025-03-01 14:46:22 - +48.0°C
2025-03-01 14:46:23 - +49.0°C
2025-03-01 14:46:24 - +49.0°C
2025-03-01 14:46:25 - +49.0°C
2025-03-01 14:46:26 - +49.0°C
2025-03-01 14:46:27 - +49.0°C
2025-03-01 14:46:28 - +48.0°C
2025-03-01 14:46:29 - +48.0°C
2025-03-01 14:46:30 - +48.0°C
2025-03-01 14:46:31 - +48.0°C
2025-03-01 14:46:32 - +49.0°C
2025-03-01 14:46:33 - +48.0°C
2025-03-01 14:46:34 - +49.0°C
2025-03-01 14:46:35 - +49.0°C
2025-03-01 14:46:36 - +47.0°C
2025-03-01 14:46:37 - +48.0°C
2025-03-01 14:46:38 - +49.0°C
2025-03-01 14:46:39 - +49.0°C
2025-03-01 14:46:40 - +48.0°C
2025-03-01 14:46:41 - +49.0°C
2025-03-01 14:46:42 - +48.0°C
2025-03-01 14:46:43 - +48.0°C
2025-03-01 14:46:44 - +49.0°C
2025-03-01 14:46:45 - +50.0°C
2025-03-01 14:46:46 - +50.0°C
2025-03-01 14:46:48 - +51.0°C
2025-03-01 14:46:49 - +50.0°C
2025-03-01 14:46:50 - +48.0°C
2025-03-01 14:46:51 - +50.0°C
2025-03-01 14:46:52 - +50.0°C
2025-03-01 14:46:53 - +50.0°C
2025-03-01 14:46:54 - +49.0°C
2025-03-01 14:46:55 - +49.0°C
2025-03-01 14:46:56 - +49.0°C
2025-03-01 14:46:57 - +48.0°C
2025-03-01 14:46:58 - +49.0°C
2025-03-01 14:46:59 - +49.0°C
2025-03-01 14:47:00 - +48.0°C
2025-03-01 14:47:01 - +48.0°C
2025-03-01 14:47:02 - +49.0°C
2025-03-01 14:47:03 - +49.0°C
2025-03-01 14:47:04 - +49.0°C
2025-03-01 14:47:05 - +49.0°C
2025-03-01 14:47:06 - +49.0°C
2025-03-01 14:47:07 - +48.0°C
2025-03-01 14:47:08 - +48.0°C
2025-03-01 14:47:09 - +49.0°C
2025-03-01 14:47:10 - +49.0°C
2025-03-01 14:47:11 - +49.0°C
2025-03-01 14:47:12 - +49.0°C
2025-03-01 14:47:13 - +49.0°C
2025-03-01 14:47:14 - +49.0°C
2025-03-01 14:47:15 - +49.0°C
2025-03-01 14:47:16 - +49.0°C
2025-03-01 14:47:18 - +49.0°C
2025-03-01 14:47:19 - +49.0°C
2025-03-01 14:47:20 - +49.0°C
2025-03-01 14:47:21 - +49.0°C
2025-03-01 14:47:22 - +49.0°C
2025-03-01 14:47:23 - +48.0°C
2025-03-01 14:47:24 - +50.0°C
2025-03-01 14:47:25 - +49.0°C
2025-03-01 14:47:26 - +49.0°C
2025-03-01 14:47:27 - +50.0°C
2025-03-01 14:47:28 - +48.0°C
2025-03-01 14:47:29 - +48.0°C
2025-03-01 14:47:30 - +49.0°C
2025-03-01 14:47:31 - +50.0°C
2025-03-01 14:47:32 - +49.0°C
2025-03-01 14:47:33 - +50.0°C
2025-03-01 14:47:34 - +49.0°C
2025-03-01 14:47:35 - +49.0°C
2025-03-01 14:47:36 - +49.0°C
2025-03-01 14:47:37 - +49.0°C
2025-03-01 14:47:38 - +48.0°C
2025-03-01 14:47:39 - +49.0°C
2025-03-01 14:47:40 - +49.0°C
2025-03-01 14:47:41 - +50.0°C
2025-03-01 14:47:42 - +49.0°C
2025-03-01 14:47:43 - +49.0°C
2025-03-01 14:47:44 - +49.0°C
2025-03-01 14:47:45 - +48.0°C
2025-03-01 14:47:46 - +49.0°C
2025-03-01 14:47:48 - +48.0°C
2025-03-01 14:47:49 - +48.0°C
2025-03-01 14:47:50 - +49.0°C
2025-03-01 14:47:51 - +49.0°C
2025-03-01 14:47:52 - +48.0°C
2025-03-01 14:47:53 - +48.0°C
2025-03-01 14:47:54 - +49.0°C
2025-03-01 14:47:55 - +49.0°C
2025-03-01 14:47:56 - +48.0°C
2025-03-01 14:47:57 - +49.0°C
2025-03-01 14:47:58 - +49.0°C
2025-03-01 14:47:59 - +49.0°C
2025-03-01 14:48:00 - +50.0°C
2025-03-01 14:48:01 - +50.0°C
2025-03-01 14:48:02 - +49.0°C
2025-03-01 14:48:03 - +49.0°C
2025-03-01 14:48:04 - +48.0°C
2025-03-01 14:48:05 - +49.0°C
2025-03-01 14:48:06 - +48.0°C
2025-03-01 14:48:07 - +49.0°C
2025-03-01 14:48:08 - +49.0°C
2025-03-01 14:48:09 - +49.0°C
2025-03-01 14:48:10 - +48.0°C
2025-03-01 14:48:11 - +50.0°C
2025-03-01 14:48:12 - +49.0°C
2025-03-01 14:48:13 - +49.0°C
2025-03-01 14:48:14 - +49.0°C
2025-03-01 14:48:15 - +49.0°C
2025-03-01 14:48:16 - +49.0°C
2025-03-01 14:48:17 - +49.0°C
2025-03-01 14:48:19 - +49.0°C
2025-03-01 14:48:20 - +49.0°C
2025-03-01 14:48:21 - +48.0°C
2025-03-01 14:48:22 - +48.0°C
2025-03-01 14:48:23 - +49.0°C
2025-03-01 14:48:24 - +49.0°C
2025-03-01 14:48:25 - +49.0°C
2025-03-01 14:48:26 - +48.0°C
2025-03-01 14:48:27 - +48.0°C
2025-03-01 14:48:28 - +49.0°C
2025-03-01 14:48:29 - +48.0°C
2025-03-01 14:48:30 - +48.0°C
2025-03-01 14:48:31 - +49.0°C
2025-03-01 14:48:32 - +50.0°C
2025-03-01 14:48:33 - +48.0°C
2025-03-01 14:48:34 - +49.0°C
2025-03-01 14:48:35 - +50.0°C
2025-03-01 14:48:36 - +49.0°C
2025-03-01 14:48:37 - +48.0°C
2025-03-01 14:48:38 - +50.0°C
2025-03-01 14:48:39 - +50.0°C
2025-03-01 14:48:40 - +49.0°C
2025-03-01 14:48:41 - +48.0°C
2025-03-01 14:48:42 - +50.0°C
2025-03-01 14:48:43 - +50.0°C
2025-03-01 14:48:44 - +49.0°C
2025-03-01 14:48:45 - +48.0°C
2025-03-01 14:48:46 - +49.0°C
2025-03-01 14:48:48 - +49.0°C
2025-03-01 14:48:49 - +49.0°C
2025-03-01 14:48:50 - +49.0°C
2025-03-01 14:48:51 - +48.0°C
2025-03-01 14:48:52 - +48.0°C
2025-03-01 14:48:53 - +48.0°C
2025-03-01 14:48:54 - +49.0°C
2025-03-01 14:48:55 - +49.0°C
2025-03-01 14:48:56 - +49.0°C
2025-03-01 14:48:57 - +48.0°C
2025-03-01 14:48:58 - +50.0°C
2025-03-01 14:48:59 - +50.0°C
2025-03-01 14:49:00 - +49.0°C
2025-03-01 14:49:01 - +49.0°C
2025-03-01 14:49:02 - +49.0°C
2025-03-01 14:49:03 - +49.0°C
2025-03-01 14:49:04 - +48.0°C
2025-03-01 14:49:05 - +49.0°C
2025-03-01 14:49:06 - +49.0°C
2025-03-01 14:49:07 - +49.0°C
2025-03-01 14:49:08 - +49.0°C
2025-03-01 14:49:09 - +49.0°C
2025-03-01 14:49:10 - +49.0°C
2025-03-01 14:49:11 - +48.0°C
2025-03-01 14:49:12 - +49.0°C
2025-03-01 14:49:13 - +48.0°C
2025-03-01 14:49:14 - +49.0°C
2025-03-01 14:49:15 - +48.0°C
2025-03-01 14:49:16 - +48.0°C
2025-03-01 14:49:17 - +49.0°C
2025-03-01 14:49:19 - +48.0°C
2025-03-01 14:49:20 - +49.0°C
2025-03-01 14:49:21 - +49.0°C
2025-03-01 14:49:22 - +48.0°C
2025-03-01 14:49:23 - +49.0°C
2025-03-01 14:49:24 - +49.0°C
2025-03-01 14:49:25 - +49.0°C
2025-03-01 14:49:26 - +48.0°C
2025-03-01 14:49:27 - +49.0°C
2025-03-01 14:49:28 - +49.0°C
2025-03-01 14:49:29 - +48.0°C
2025-03-01 14:49:30 - +50.0°C
2025-03-01 14:49:31 - +49.0°C
2025-03-01 14:49:32 - +49.0°C
2025-03-01 14:49:33 - +48.0°C
2025-03-01 14:49:34 - +49.0°C
2025-03-01 14:49:35 - +48.0°C
2025-03-01 14:49:36 - +50.0°C
2025-03-01 14:49:37 - +51.0°C
2025-03-01 14:49:38 - +50.0°C
2025-03-01 14:49:39 - +51.0°C
2025-03-01 14:49:40 - +51.0°C
2025-03-01 14:49:41 - +50.0°C
2025-03-01 14:49:42 - +50.0°C
2025-03-01 14:49:43 - +50.0°C
2025-03-01 14:49:44 - +49.0°C
2025-03-01 14:49:45 - +49.0°C
2025-03-01 14:49:46 - +50.0°C
2025-03-01 14:49:47 - +49.0°C
2025-03-01 14:49:49 - +50.0°C
2025-03-01 14:49:50 - +50.0°C
2025-03-01 14:49:51 - +49.0°C
2025-03-01 14:49:52 - +50.0°C
2025-03-01 14:49:53 - +50.0°C
2025-03-01 14:49:54 - +50.0°C
2025-03-01 14:49:55 - +51.0°C
2025-03-01 14:49:56 - +49.0°C
2025-03-01 14:49:57 - +48.0°C
2025-03-01 14:49:58 - +50.0°C
2025-03-01 14:49:59 - +51.0°C
2025-03-01 14:50:00 - +48.0°C
2025-03-01 14:50:01 - +50.0°C
2025-03-01 14:50:02 - +50.0°C
2025-03-01 14:50:03 - +50.0°C
2025-03-01 14:50:04 - +49.0°C
2025-03-01 14:50:05 - +51.0°C
2025-03-01 14:50:06 - +50.0°C
2025-03-01 14:50:07 - +50.0°C
2025-03-01 14:50:08 - +51.0°C
2025-03-01 14:50:09 - +50.0°C
2025-03-01 14:50:10 - +50.0°C
2025-03-01 14:50:11 - +50.0°C
2025-03-01 14:50:12 - +51.0°C
2025-03-01 14:50:13 - +50.0°C
2025-03-01 14:50:14 - +50.0°C
2025-03-01 14:50:15 - +51.0°C
2025-03-01 14:50:16 - +50.0°C
2025-03-01 14:50:17 - +49.0°C
2025-03-01 14:50:19 - +50.0°C
2025-03-01 14:50:20 - +51.0°C
2025-03-01 14:50:21 - +49.0°C
2025-03-01 14:50:22 - +50.0°C
2025-03-01 14:50:23 - +50.0°C
2025-03-01 14:50:24 - +50.0°C
2025-03-01 14:50:25 - +49.0°C
2025-03-01 14:50:26 - +51.0°C
2025-03-01 14:50:27 - +50.0°C
2025-03-01 14:50:28 - +50.0°C
2025-03-01 14:50:29 - +50.0°C
2025-03-01 14:50:30 - +49.0°C
2025-03-01 14:50:31 - +49.0°C
2025-03-01 14:50:32 - +50.0°C
2025-03-01 14:50:33 - +51.0°C
2025-03-01 14:50:34 - +50.0°C
2025-03-01 14:50:35 - +50.0°C
2025-03-01 14:50:36 - +50.0°C
2025-03-01 14:50:37 - +50.0°C
2025-03-01 14:50:38 - +50.0°C
2025-03-01 14:50:39 - +49.0°C
2025-03-01 14:50:40 - +49.0°C
2025-03-01 14:50:41 - +50.0°C
2025-03-01 14:50:42 - +50.0°C
2025-03-01 14:50:43 - +49.0°C
2025-03-01 14:50:44 - +50.0°C
2025-03-01 14:50:45 - +50.0°C
2025-03-01 14:50:46 - +49.0°C
2025-03-01 14:50:48 - +50.0°C
2025-03-01 14:50:49 - +49.0°C
2025-03-01 14:50:50 - +49.0°C
2025-03-01 14:50:51 - +50.0°C
2025-03-01 14:50:52 - +50.0°C
2025-03-01 14:50:53 - +49.0°C
2025-03-01 14:50:54 - +50.0°C
2025-03-01 14:50:55 - +50.0°C
2025-03-01 14:50:56 - +50.0°C
2025-03-01 14:50:57 - +49.0°C
2025-03-01 14:50:58 - +50.0°C
2025-03-01 14:50:59 - +50.0°C
2025-03-01 14:51:00 - +49.0°C
2025-03-01 14:51:01 - +49.0°C
2025-03-01 14:51:02 - +50.0°C
2025-03-01 14:51:03 - +50.0°C
2025-03-01 14:51:04 - +50.0°C
2025-03-01 14:51:05 - +49.0°C
2025-03-01 14:51:06 - +49.0°C
2025-03-01 14:51:07 - +50.0°C
2025-03-01 14:51:08 - +50.0°C
2025-03-01 14:51:09 - +49.0°C
2025-03-01 14:51:10 - +50.0°C
2025-03-01 14:51:11 - +49.0°C
2025-03-01 14:51:12 - +50.0°C
2025-03-01 14:51:13 - +50.0°C
2025-03-01 14:51:14 - +49.0°C
2025-03-01 14:51:15 - +49.0°C
2025-03-01 14:51:16 - +49.0°C
2025-03-01 14:51:18 - +49.0°C
2025-03-01 14:51:19 - +49.0°C
2025-03-01 14:51:20 - +50.0°C
2025-03-01 14:51:21 - +50.0°C
2025-03-01 14:51:22 - +49.0°C
2025-03-01 14:51:23 - +49.0°C
2025-03-01 14:51:24 - +49.0°C
2025-03-01 14:51:25 - +49.0°C
2025-03-01 14:51:26 - +49.0°C
2025-03-01 14:51:27 - +50.0°C
2025-03-01 14:51:28 - +50.0°C
2025-03-01 14:51:29 - +49.0°C
2025-03-01 14:51:30 - +50.0°C
2025-03-01 14:51:31 - +49.0°C
2025-03-01 14:51:32 - +50.0°C
2025-03-01 14:51:33 - +49.0°C
2025-03-01 14:51:34 - +49.0°C
2025-03-01 14:51:35 - +49.0°C
2025-03-01 14:51:36 - +50.0°C
2025-03-01 14:51:37 - +50.0°C
2025-03-01 14:51:38 - +49.0°C
2025-03-01 14:51:39 - +49.0°C
2025-03-01 14:51:40 - +49.0°C
2025-03-01 14:51:41 - +50.0°C
2025-03-01 14:51:42 - +50.0°C
2025-03-01 14:51:43 - +49.0°C
2025-03-01 14:51:44 - +50.0°C
2025-03-01 14:51:45 - +50.0°C
2025-03-01 14:51:46 - +50.0°C
2025-03-01 14:51:48 - +50.0°C
2025-03-01 14:51:49 - +49.0°C
2025-03-01 14:51:50 - +49.0°C
2025-03-01 14:51:51 - +49.0°C
2025-03-01 14:51:52 - +48.0°C
2025-03-01 14:51:53 - +49.0°C
2025-03-01 14:51:54 - +49.0°C
2025-03-01 14:51:55 - +51.0°C
2025-03-01 14:51:56 - +50.0°C
2025-03-01 14:51:57 - +49.0°C
2025-03-01 14:51:58 - +50.0°C
2025-03-01 14:51:59 - +50.0°C
2025-03-01 14:52:00 - +49.0°C
2025-03-01 14:52:01 - +49.0°C
2025-03-01 14:52:02 - +49.0°C
2025-03-01 14:52:03 - +50.0°C
2025-03-01 14:52:04 - +49.0°C
2025-03-01 14:52:05 - +49.0°C
2025-03-01 14:52:06 - +49.0°C
2025-03-01 14:52:07 - +50.0°C
2025-03-01 14:52:08 - +51.0°C
2025-03-01 14:52:09 - +50.0°C
2025-03-01 14:52:10 - +49.0°C
2025-03-01 14:52:11 - +49.0°C
2025-03-01 14:52:12 - +50.0°C
2025-03-01 14:52:13 - +50.0°C
2025-03-01 14:52:14 - +49.0°C
2025-03-01 14:52:15 - +51.0°C
2025-03-01 14:52:16 - +50.0°C
2025-03-01 14:52:18 - +50.0°C
2025-03-01 14:52:19 - +50.0°C
2025-03-01 14:52:20 - +50.0°C
2025-03-01 14:52:21 - +51.0°C
2025-03-01 14:52:22 - +50.0°C
2025-03-01 14:52:23 - +51.0°C
2025-03-01 14:52:24 - +51.0°C
2025-03-01 14:52:25 - +50.0°C
2025-03-01 14:52:26 - +50.0°C
2025-03-01 14:52:27 - +49.0°C
2025-03-01 14:52:28 - +49.0°C
2025-03-01 14:52:29 - +49.0°C
2025-03-01 14:52:30 - +50.0°C
2025-03-01 14:52:31 - +50.0°C
